,chemical_formula,smiles,casnum,molecular_weight,species,algea_EC50,units,source,foreign_key
1355,C13H12O2,Oc1ccc(Cc2ccc(O)cc2)cc1,620-92-8,200.2331848144531,algea,2.336986519711378,log(mg/L),"NITE, VEGA, Literature set",3328
1356,C6H5ClO2,Oc1ccc(Cl)c(O)c1,95-88-5,144.55569458007812,algea,2.7536607123542622,log(mg/L),ECHA,3329
1357,C6H4Cl2O,Oc1ccc(Cl)cc1Cl,120-83-2,163.00135803222656,algea,1.423108334242607,log(mg/L),"ECHA, NITE, ECOTOX, OASIS, EFSA, EPAFHM, Literature set, VEGA",3309
1358,C6H4ClNO3,O=[N+]([O-])c1cc(Cl)ccc1O,89-64-5,173.55386352539062,algea,1.824549292051046,log(mg/L),"NITE, VEGA, Literature set",8194
1359,C13H9F3O2,Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,39634-42-9,254.2045745849609,algea,0.5527350268432004,log(mg/L),Literature set,8195
1360,C15H10O7,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,480-16-0,302.2357177734375,algea,2.2793164660546914,log(mg/L),ECHA,8196
1361,C12H10O2,Oc1ccc(-c2ccc(O)cc2)cc1,92-88-6,186.20660400390625,algea,1.955860479908481,log(mg/L),"ECHA, NITE, Literature set",3324
1362,C12H10O,Oc1ccc(-c2ccccc2)cc1,92-69-3,170.2071990966797,algea,1.029619417181158,log(mg/L),"ECHA, NITE, ECOTOX, OASIS, Literature set, VEGA",8197
1363,C13H10O5,O=C(c1ccc(O)cc1)c1ccc(O)c(O)c1O,31127-54-5,246.2154998779297,algea,-0.8209805520698299,log(mg/L),"NITE, VEGA, Literature set",8198
1364,C18H20O2,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,000843-55-0,268.3502197265625,algea,1.2817668317659563,log(mg/L),"VEGA, Literature set, NITE",8199
1365,C12H16O,Oc1ccc(C2CCCCC2)cc1,1131-60-8,176.2548370361328,algea,0.26236426446749106,log(mg/L),ECHA,8200
1366,C9H8N2O3,O=C1NC(=O)C(c2ccc(O)cc2)N1,2420-17-9,192.1714172363281,algea,3.4610373820181723,log(mg/L),ECHA,8201
1367,C12H10O4S,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,80-09-1,250.27040100097656,algea,4.448516375942715,log(mg/L),"ECHA, NITE, Literature set",3326
1368,C8H7ClO3,O=C(CCl)c1ccc(O)c(O)c1,99-40-1,186.5923767089844,algea,1.0647107369924282,log(mg/L),Literature set,8202
1369,C19H21NO4,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,465-65-6,327.3743591308594,algea,3.9357395320454622,log(mg/L),ECHA,8203
1370,C10H8O,Oc1ccc2ccccc2c1,135-19-3,144.169921875,algea,0.5007752879124892,log(mg/L),"NITE, VEGA, Literature set",3344
1371,C9H7NO,Oc1cccc2cccnc12,148-24-3,145.15798950195312,algea,-1.491654876777717,log(mg/L),"ECHA, NITE, EFSA, OASIS, Literature set, VEGA",8204
1372,C6H6O,Oc1ccccc1,108-95-2,94.11124420166016,algea,4.691347882229144,log(mg/L),"NITE, VEGA, Literature set",3338
1373,C12H10O,Oc1ccccc1-c1ccccc1,132-27-4,170.2071990966797,algea,1.1939224684724346,log(mg/L),"NITE, EPAFHM, Literature set, VEGA",8205
1374,C13H11NO2,O=C(Nc1ccccc1)c1ccccc1O,000087-17-2,213.23194885253903,algea,0.09531017980432492,log(mg/L),"VEGA, Literature set",8206
1375,C14H12O3,O=C(OCc1ccccc1)c1ccccc1O,118-58-1,228.2432861328125,algea,0.25464221837358075,log(mg/L),ECHA,3298
1376,C7H6O2,O=Cc1ccccc1O,90-02-8,122.12134552001952,algea,1.5686159179138452,log(mg/L),"ECHA, NITE, OASIS, ECOTOX, EPAFHM, Literature set, VEGA",3339
1377,C6H5NO3,O=[N+]([O-])c1ccccc1O,88-75-5,139.10879516601562,algea,1.791759469228055,log(mg/L),"NITE, VEGA, Literature set",3299
1378,C5H2Cl3NO,Oc1nc(Cl)c(Cl)cc1Cl,37439-34-2,198.4344787597656,algea,3.8712010109078916,log(mg/L),"ECHA, ECOTOX",8207
1379,C6H5N3O,On1nnc2ccccc21,2592-95-2,135.12339782714844,algea,4.469350462845557,log(mg/L),ECHA,8208
1380,C12H10S2,c1ccc(SSc2ccccc2)cc1,000882-33-7,218.3377990722656,algea,-3.963316299815697,log(mg/L),"VEGA, Literature set",8209
1381,C13H12N2S,S=C(Nc1ccccc1)Nc1ccccc1,102-08-9,228.31277465820312,algea,2.6390573296152584,log(mg/L),"ECHA, OASIS, Literature set, VEGA",3460
1382,C7H11NS,S=C=NC1CCCCC1,1122-82-3,141.23394775390625,algea,-0.6124892775424908,log(mg/L),Literature set,8210
1383,C11H7NS,S=C=Nc1cccc2ccccc12,551-06-4,185.24497985839844,algea,-3.963316299815697,log(mg/L),Literature set,3462
1384,C7H5NS,S=C=Nc1ccccc1,103-72-0,135.18629455566406,algea,-1.1647520911726548,log(mg/L),"VEGA, Literature set",8211
1385,C3H3N3S3,S=c1[nH]c(=S)[nH]c(=S)[nH]1,638-16-4,177.27101135253906,algea,3.7612001156935615,log(mg/L),NITE,6059
1386,C7H5NS2,S=c1[nH]c2ccccc2s1,149-30-4,167.2512969970703,algea,-0.6931471805599453,log(mg/L),"ECHA, NITE, ECOTOX, Literature set, ECOTOX(12), ECOTOX-EPA(12)",3464
1387,C4H2N4S6,S=c1[nH]nc(SSc2n[nH]c(=S)s2)s1,72676-55-2,298.4754638671875,algea,2.9957322735539913,log(mg/L),ECHA,8212
1388,C6H12S,SC1CCCCC1,1569-69-3,116.22447967529295,algea,-0.8439700702945291,log(mg/L),ECHA,8213
1389,C13H20O8S4,O=C(CS)OCC(COC(=O)CS)(COC(=O)CS)COC(=O)CS,10193-99-4,432.5531005859375,algea,2.3978952727983707,log(mg/L),ECHA,8214
1390,C6H10O4S2,O=C(CS)OCCOC(=O)CS,123-81-9,210.2711944580078,algea,1.9600947840472696,log(mg/L),ECHA,4935
1391,C8H14O4S2,O=C(CCS)OCCOC(=O)CCS,22504-50-3,238.3243560791016,algea,-0.6481738149172142,log(mg/L),ECHA,8215
1392,C18H27N3O9S3,O=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,36196-44-8,525.61669921875,algea,2.5649493574615367,log(mg/L),ECHA,8216
1393,C8H10S,SCCc1ccccc1,4410-99-5,138.22999572753906,algea,0.09531017980432492,log(mg/L),Literature set,8217
1394,C6H5ClS,Sc1ccccc1Cl,6320-03-2,144.6219024658203,algea,-0.9137938516755678,log(mg/L),ECHA,8218
1395,C7H5NS2,Sc1nc2ccccc2s1,149-30-4,167.2512969970703,algea,-0.6871651088823978,log(mg/L),"VEGA, Literature set",8219
1396,C2,[C-]#[C-],75-20-7,24.02140045166016,algea,3.828641396489095,log(mg/L),"ECHA, EFSA",8220
1397,C7H4N4S,[N-]=[N+]=Nc1ccc(N=C=S)cc1,74261-65-7,176.19845581054688,algea,-2.017406150760383,log(mg/L),Literature set,8221
1398,C12H10N2O,[O-][N+](=Nc1ccccc1)c1ccccc1,495-48-7,198.22059631347656,algea,0.29266961396282004,log(mg/L),Literature set,0
1399,C6Cl5NO2,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,82-68-8,295.3346862792969,algea,-0.3710636813908321,log(mg/L),"NITE, VEGA, Literature set, ECOTOX",1922
1400,C6HCl4NO2,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,117-18-0,260.8896484375,algea,-0.11541085151132785,log(mg/L),Literature set,1938
1401,C4HCl2N3O2,O=[N+]([O-])c1c(Cl)ncnc1Cl,4316-93-2,193.9756317138672,algea,1.9459101490553128,log(mg/L),Literature set,8222
1402,C9H3Cl2F6NO3,O=[N+]([O-])c1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,130841-23-5,358.0214538574219,algea,-2.6592600369327783,log(mg/L),ECHA,8223
1403,C6H3Cl2NO2,O=[N+]([O-])c1cc(Cl)ccc1Cl,89-61-2,191.99952697753903,algea,2.5494451709255714,log(mg/L),"ECHA, ECOTOX, OASIS, VEGA, Literature set",1963
1404,C7H2ClN3O4,N#Cc1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,1930-72-9,227.5614776611328,algea,-0.2876820724517809,log(mg/L),Literature set,8224
1405,C7H6ClNO2,O=[N+]([O-])c1ccc(CCl)cc1,100-14-1,171.58103942871094,algea,-3.2834143460057716,log(mg/L),"NITE, VEGA, Literature set",4337
1406,C8H6N2O2S,N#CSCc1ccc([N+](=O)[O-])cc1,13287-49-5,194.2104339599609,algea,-2.563949857128453,log(mg/L),Literature set,8225
1407,C6H3Cl2NO2,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,99-54-7,191.99952697753903,algea,0.9162907318741552,log(mg/L),"ECHA, NITE, VEGA, Literature set",4294
1408,C6H3Cl2NO2,O=[N+]([O-])c1ccc(Cl)cc1Cl,611-06-3,191.99952697753903,algea,1.6677068205580758,log(mg/L),"ECHA, ECOTOX, OASIS, VEGA, Literature set",8226
1409,C6H3ClFNO2,O=[N+]([O-])c1ccc(F)c(Cl)c1,350-30-1,175.544921875,algea,-0.5191938734365074,log(mg/L),"NITE, VEGA, Literature set",8227
1410,C12H10N2O2,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,836306,214.22000122070312,algea,0.7589349210979485,log(mg/L),Literature set,8228
1411,C6H4N2O4,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,100-25-4,168.10696411132812,algea,-1.8971199848858813,log(mg/L),"NITE, VEGA, Literature set",8229
1412,C16H9NO2,O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccccc1-2,892-21-7,247.2481689453125,algea,-1.5141277326297755,log(mg/L),"NITE, Literature set",8230
1413,C16H9NO2,O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,5522-43-0,247.2481689453125,algea,-5.792613688362818,log(mg/L),"NITE, Literature set",8231
1414,C6H4ClNO2,O=[N+]([O-])c1cccc(Cl)c1,121-73-3,157.55445861816406,algea,2.714694743820879,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, VEGA",1936
1415,C6H4N2O4,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,99-65-0,168.10696411132812,algea,-0.941608539858445,log(mg/L),"NITE, VEGA, Literature set",3139
1416,C6H4N2O4,O=[N+]([O-])c1ccccc1[N+](=O)[O-],528-29-0,168.10696411132812,algea,-0.7339691750802004,log(mg/L),"NITE, Literature set",8232
1417,C14H11N,c1ccc(-c2cc3ccccc3[nH]2)cc1,948-65-2,193.24383544921875,algea,-1.7719568419318752,log(mg/L),"NITE, Literature set",8233
1418,C16H10,c1cc2ccc3cccc4ccc(c1)c2c34,129-00-0,202.2506103515625,algea,0.8754687373538999,log(mg/L),"NITE, Literature set",84
1419,C18H14,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,92-06-8,230.30377197265625,algea,0.4700036292457356,log(mg/L),"NITE, Literature set",4034
1420,C12H10,c1ccc(-c2ccccc2)cc1,92-52-4,154.2078094482422,algea,-0.6348782724359695,log(mg/L),"NITE, ECOTOX, OASIS, Literature set, ECHA",75
1421,C18H14,c1ccc(-c2ccccc2-c2ccccc2)cc1,84-15-1,230.30377197265625,algea,1.5475625087160132,log(mg/L),"NITE, Literature set",3860
1422,C12H10N2,c1ccc(N=Nc2ccccc2)cc1,103-33-3,182.22120666503903,algea,0.5025918188388871,log(mg/L),Literature set,76
1423,C6H5N3,c1ccc2[nH]nnc2c1,95-14-7,119.1240005493164,algea,4.31748811353631,log(mg/L),"ECHA, ECOTOX",4152
1424,C12H9N,c1ccc2c(c1)[nH]c1ccccc12,86748,167.20655822753906,algea,-0.4292456367735679,log(mg/L),Literature set,8234
1425,C22H12,c1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,193-39-5,276.3306884765625,algea,-7.836624793063152,log(mg/L),"NITE, Literature set",8235
1426,C20H12,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,50328,252.3092803955078,algea,-4.199705077879926,log(mg/L),"ECOTOX, Literature set",8236
1427,C14H10,c1ccc2c(c1)ccc1ccccc12,85-01-8,178.2292022705078,algea,1.2454458003387292,log(mg/L),"ECOTOX, NITE, VEGA, Literature set",8237
1428,C12H8S,c1ccc2c(c1)sc1ccccc12,132-65-0,184.2569274902344,algea,0.22314355131420974,log(mg/L),"NITE, VEGA, Literature set",8238
1429,C20H12,c1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,205-82-3,252.3092803955078,algea,-6.0322865416282365,log(mg/L),NITE,8239
1430,C18H12,c1ccc2cc3c(ccc4ccccc43)cc2c1,56-55-3,228.2878875732422,algea,-1.2378743560016174,log(mg/L),Literature set,8240
1431,C10H8,c1ccc2ccccc2c1,91-20-3,128.17051696777344,algea,2.302585092994046,log(mg/L),"VEGA, Literature set",85
1432,C9H7N,c1ccc2ncccc2c1,91-22-5,129.15858459472656,algea,3.8607297110405954,log(mg/L),"NITE, VEGA, Literature set",83
1433,C6H6,c1ccccc1,71-43-2,78.1118392944336,algea,3.3672958299864737,log(mg/L),"ECHA, ECOTOX, ECOTOX(19), OASIS, ECOTOX-EPA(20), EPAFHM, VEGA, Literature set",80
1434,C4H4O,c1ccoc1,000110-00-9,68.07395935058594,algea,4.06114965736446,log(mg/L),"VEGA, Literature set",8241
1435,C4H4S,c1ccsc1,110-02-1,84.13955688476562,algea,4.382026634673881,log(mg/L),"NITE, VEGA, Literature set",3468
1436,C7H6N2,c1ccc2[nH]cnc2c1,51-17-2,118.1359405517578,algea,3.288401887516811,log(mg/L),ECHA,8242
1437,C7H5NS,c1ccc2scnc2c1,95-16-9,135.18629455566406,algea,3.8856790300885438,log(mg/L),"ECHA, NITE, ECOTOX, OASIS, Literature set, VEGA",3469
1438,C2H3N3,c1nc[nH]n1,288-88-0,69.06532287597656,algea,3.942552210462969,log(mg/L),"ECHA, ECOTOX",2862
1439,C3H3N3,c1ncncn1,290-87-9,81.07601928710938,algea,5.476463551931511,log(mg/L),Literature set,8243
