,chemical_formula,smiles,casnum,molecular_weight,species,algea_EC50,units,source
1131,C13H12FN3O2S2,NS(=O)(=O)c1ccc(NC(=S)Nc2ccc(F)cc2)cc1,6156-18-9,325.3816833496094,algea,3.713572066704308,log(mg/L),ECHA
1132,C6H5F3N2O2S,NS(=O)(=O)c1ncccc1C(F)(F)F,104040-76-8,226.1763153076172,algea,4.944495491591711,log(mg/L),EFSA
1133,C6H3Cl4N,Nc1c(Cl)c(Cl)cc(Cl)c1Cl,003481-20-7,230.9067230224609,algea,0.10705907229340778,log(mg/L),"VEGA, Literature set"
1134,C6H4Cl3N,Nc1c(Cl)cc(Cl)cc1Cl,634-93-5,196.46165466308597,algea,0.8960880245566357,log(mg/L),"NITE, VEGA, Literature set"
1135,C9H11N3O2,Nc1c(OCCO)nn2ccccc12,1079221-49-0,193.2025451660156,algea,2.4849066497880004,log(mg/L),ECHA
1136,C4H6N4O,Nc1cc(=O)nc(N)[nH]1,56-06-4,126.11663818359376,algea,6.246106765481563,log(mg/L),Literature set
1137,C6H4Cl3N,Nc1cc(Cl)c(Cl)c(Cl)c1,634-91-3,196.46165466308597,algea,1.2809338454620642,log(mg/L),Literature set
1138,C6H5Cl2N,Nc1cc(Cl)ccc1Cl,95-82-9,162.0166015625,algea,1.90210752639692,log(mg/L),"NITE, VEGA, Literature set"
1139,C12H8Cl3NO,Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,56966-52-0,288.5570068359375,algea,-1.1394342831883648,log(mg/L),ECHA
1140,C6H5ClN2O3,Nc1cc([N+](=O)[O-])cc(Cl)c1O,6358-09-4,188.5684967041016,algea,4.411585436915426,log(mg/L),ECHA
1141,C10H9NO6S2,Nc1cc(S(=O)(=O)O)cc2cccc(S(=O)(=O)O)c12,74543-22-9,303.3115539550781,algea,4.7059200890882344,log(mg/L),ECHA
1142,C7H6ClNO2,Nc1cc(C(=O)O)ccc1Cl,2840-28-0,171.58103942871094,algea,2.3978952727983707,log(mg/L),"NITE, Literature set"
1143,C11H9NO2,Nc1cc2ccccc2cc1C(=O)O,5959-52-4,187.1946563720703,algea,3.332204510175204,log(mg/L),Literature set
1144,C10H10N2,Nc1cc2ccccc2cc1N,771-97-1,158.19979858398438,algea,1.5040773967762742,log(mg/L),Literature set
1145,C7H5BrF3N,Nc1ccc(Br)c(C(F)(F)F)c1,393-36-2,240.0205078125,algea,1.1275236321625297,log(mg/L),ECHA
1146,C10H13NO2,Nc1ccc(CCCC(=O)O)cc1,15118-60-2,179.21572875976562,algea,6.18826412308259,log(mg/L),Literature set
1147,C16H20N2O,Nc1ccc(CCNCC(O)c2ccccc2)cc1,521284-22-0,256.34280395507807,algea,3.4011973816621555,log(mg/L),ECHA
1148,C13H12Cl2N2,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,000101-14-4,267.15377807617193,algea,-0.15782408519356708,log(mg/L),"VEGA, Literature set, ECHA, NITE"
1149,C13H14N2,Nc1ccc(Cc2ccc(N)cc2)cc1,101-77-9,198.2636566162109,algea,2.6026896854443837,log(mg/L),"ECHA, NITE, VEGA, Literature set"
1150,C6H5Cl2N,Nc1ccc(Cl)c(Cl)c1,95-76-1,162.0166015625,algea,1.5260563034950492,log(mg/L),"NITE, VEGA, Literature set"
1151,C6H4Cl3N,Nc1ccc(Cl)c(Cl)c1Cl,634-67-3,196.46165466308597,algea,0.8329091229351039,log(mg/L),"VEGA, Literature set"
1152,C6H6ClNO3S,Nc1ccc(Cl)c(S(=O)(=O)O)c1,88-43-7,207.63473510742188,algea,4.484131857611035,log(mg/L),ECHA
1153,C6H6ClN,Nc1ccc(Cl)cc1,106-47-8,127.57154083251952,algea,0.9745596399981308,log(mg/L),"NITE, VEGA, Literature set"
1154,C6H5Cl2N,Nc1ccc(Cl)cc1Cl,554-00-7,162.0166015625,algea,1.5686159179138452,log(mg/L),"NITE, VEGA, Literature set"
1155,C6H5ClN2O2,Nc1ccc(Cl)cc1[N+](=O)[O-],89-63-4,172.56910705566406,algea,2.1400661634962708,log(mg/L),"NITE, VEGA, Literature set"
1156,C6H5F2N,Nc1ccc(F)cc1F,367-25-9,129.10740661621094,algea,3.084555709855363,log(mg/L),ECHA
1157,C6H8N2O3S,Nc1ccc(N)c(S(=O)(=O)O)c1,88-45-9,188.20431518554688,algea,4.8629083820668,log(mg/L),ECHA
1158,C11H11N5,Nc1ccc(N=Nc2ccccc2)c(N)n1,136-40-3,213.2385406494141,algea,-0.4155154439616658,log(mg/L),Literature set
1159,C13H14N2O2,Nc1ccc(O)c(Cc2cc(N)ccc2O)c1,27311-52-0,230.2624664306641,algea,2.47232786758114,log(mg/L),ECHA
1160,C6H6N2O3,Nc1ccc(O)c([N+](=O)[O-])c1,119-34-6,154.12344360351562,algea,1.6094379124341003,log(mg/L),"NITE, VEGA, Literature set"
1161,C8H12N2O2,Nc1ccc(OCCO)c(N)c1,66422-95-5,168.19308471679688,algea,3.597312260588446,log(mg/L),ECHA
1162,C12H10ClNO,Nc1ccc(Oc2ccc(Cl)cc2)cc1,101-79-1,219.6669006347656,algea,-0.4732087601946839,log(mg/L),Literature set
1163,C12H12N2O,Nc1ccc(Oc2ccc(N)cc2)cc1,101-80-4,200.23648071289062,algea,3.077312260546414,log(mg/L),"ECHA, NITE"
1164,C18H16N2O2,Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,2479-46-1,292.33184814453125,algea,0.6418538861723947,log(mg/L),"NITE, VEGA, Literature set"
1165,C6H8N2O3S,Nc1ccc(S(=O)(=O)O)c(N)c1,88-63-1,188.20431518554688,algea,4.700480365792417,log(mg/L),ECHA
1166,C7H6F3N,Nc1ccc(C(F)(F)F)cc1,455-14-1,161.12445068359375,algea,2.1377104498038118,log(mg/L),ECHA
1167,C7H7NO2,Nc1ccc(C(=O)O)cc1,150-13-0,137.135986328125,algea,6.715383386334681,log(mg/L),Literature set
1168,C12H11N3,Nc1ccc(N=Nc2ccccc2)cc1,60-09-3,197.23583984375,algea,0.7178397931503168,log(mg/L),"NITE, VEGA, Literature set"
1169,C11H11N3O2S,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,144-83-2,249.2889404296875,algea,5.25227342804663,log(mg/L),Literature set
1170,C12H12N2O2S,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,80-08-0,248.30088806152344,algea,0.9932517730102834,log(mg/L),ECHA
1171,C6H8N2O2S,Nc1ccc(S(N)(=O)=O)cc1,63-74-1,172.20492553710938,algea,3.1354942159291497,log(mg/L),"NITE, Literature set"
1172,C6H7NO3S,Nc1ccc(S(=O)(=O)O)cc1,121-57-3,173.18968200683594,algea,4.574710978503383,log(mg/L),"ECHA, ECOTOX, Literature set"
1173,C6H6N2O2,Nc1ccc([N+](=O)[O-])cc1,100-01-6,138.12403869628906,algea,3.7612001156935624,log(mg/L),"NITE, VEGA, Literature set"
1174,C12H10Cl2N2,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,91-94-1,253.127197265625,algea,-0.05657035148839435,log(mg/L),"NITE, ECOTOX, OASIS, VEGA, Literature set"
1175,C6H5ClN2O2,Nc1ccc([N+](=O)[O-])cc1Cl,121-87-9,172.56910705566406,algea,2.70805020110221,log(mg/L),"VEGA, Literature set"
1176,C6H8N2O3S,Nc1ccc(S(=O)(=O)O)cc1N,7474-78-4,188.20431518554688,algea,4.532169293103601,log(mg/L),ECHA
1177,C7H7N3O,Nc1ccc2[nH]c(=O)[nH]c2c1,95-23-8,149.1499786376953,algea,4.027135812528651,log(mg/L),ECHA
1178,C10H9NO6S2,Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1,118-33-2,303.3115539550781,algea,4.729156165769083,log(mg/L),ECHA
1179,C10H9N,Nc1ccc2ccccc2c1,91-59-8,143.18516540527344,algea,-0.7657178733947807,log(mg/L),"NITE, VEGA, Literature set"
1180,C6H6FN,Nc1cccc(F)c1,372-19-0,111.116943359375,algea,3.8501476017100584,log(mg/L),"NITE, Literature set"
1181,C6H8N2,Nc1cccc(N)c1,108-45-2,108.14112091064452,algea,3.1780538303479458,log(mg/L),"NITE, ECHA"
1182,C6H7NO,Nc1cccc(O)c1,591-27-5,109.12588500976558,algea,4.215086179918229,log(mg/L),"ECHA, NITE, Literature set"
1183,C7H6F3N,Nc1cccc(C(F)(F)F)c1,98-16-8,161.12445068359375,algea,2.6282852326333477,log(mg/L),"ECHA, OASIS, Literature set"
1184,C6H6N2O2,Nc1cccc([N+](=O)[O-])c1,99-09-2,138.12403869628906,algea,3.367295829986474,log(mg/L),"NITE, VEGA, Literature set"
1185,C10H10N2,Nc1cccc2c(N)cccc12,2243-62-1,158.19979858398438,algea,0.7419373447293773,log(mg/L),"NITE, VEGA, Literature set"
1186,C10H10N2,Nc1cccc2cccc(N)c12,479-27-6,158.19979858398438,algea,-0.7402387880937957,log(mg/L),"ECHA, NITE, Literature set"
1187,C6H7N,Nc1ccccc1,62-53-3,93.12648010253906,algea,4.324132656254979,log(mg/L),"NITE, ECOTOX, OASIS, VEGA, Literature set"
1188,C12H8F3N,Nc1ccccc1-c1cc(F)c(F)c(F)c1,915416-45-4,223.1938323974609,algea,1.2178757094949273,log(mg/L),ECHA
1189,C6H6ClN,Nc1ccccc1Cl,95-51-2,127.57154083251952,algea,3.0204248861443626,log(mg/L),"NITE, VEGA, Literature set"
1190,C6H6FN,Nc1ccccc1F,348-54-9,111.116943359375,algea,3.5263605246161616,log(mg/L),"NITE, Literature set"
1191,C6H8N2,Nc1ccccc1N,95-54-5,108.14112091064452,algea,-0.040821994520255166,log(mg/L),"NITE, VEGA, Literature set"
1192,C12H11NO,Nc1ccccc1Oc1ccccc1,2688-84-8,185.2218475341797,algea,2.1041341542702074,log(mg/L),Literature set
1193,C6H6N2O2,Nc1ccccc1[N+](=O)[O-],88-74-4,138.12403869628906,algea,3.784189633918261,log(mg/L),"NITE, VEGA, Literature set"
1194,C5H6N2,Nc1ccccn1,504-29-0,94.11454010009766,algea,2.4849066497880004,log(mg/L),"ECHA, NITE, Literature set"
1195,C5H6N2,Nc1ccncc1,504-24-5,94.11454010009766,algea,3.4011973816621555,log(mg/L),"ECHA, NITE, ECOTOX, Literature set"
1196,C4H5N3,Nc1ccncn1,591-54-8,95.10260009765624,algea,6.946975992135418,log(mg/L),Literature set
1197,C5H10N4O,Nc1cnn(CCO)c1N,155601-30-2,142.1591033935547,algea,1.355835153635182,log(mg/L),ECHA
1198,C2H4N4S,Nc1nc(=S)[nH][nH]1,16691-43-3,116.14495849609376,algea,4.606279570393589,log(mg/L),"Literature set, NITE"
1199,C6H10N6,Nc1nc(N)nc(NC2CC2)n1,66215-27-8,166.18380737304688,algea,3.8501476017100584,log(mg/L),Literature set
1200,C9H9N5,Nc1nc(N)nc(-c2ccccc2)n1,91-76-9,187.2012634277344,algea,4.230476736546681,log(mg/L),"ECHA, NITE, Literature set"
1201,C5H5N5O,Nc1nc2[nH]cnc2c(=O)[nH]1,73-40-5,151.1260986328125,algea,3.9512437185814275,log(mg/L),Literature set
1202,C7H5ClN2O,Nc1nc2cc(Cl)ccc2o1,61-80-3,168.5803985595703,algea,3.1354942159291497,log(mg/L),Literature set
1203,C2H4N4,Nc1nc[nH]n1,61-82-5,84.0799560546875,algea,4.174387269895637,log(mg/L),"NITE, Literature set"
1204,C5H6N2O,Nc1ncccc1O,16867-03-1,110.11393737792969,algea,0.20701416938432612,log(mg/L),ECHA
1205,C5H5N5,Nc1ncnc2[nH]cnc12,73-24-5,135.12669372558594,algea,1.4655675420143985,log(mg/L),ECHA
1206,C10H14N5O6P,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,653-63-4,331.2218322753906,algea,5.493061443340548,log(mg/L),Literature set
1207,C5H5N5,Nc1ncnc2nc[nH]c12,73-24-5,135.12669372558594,algea,3.4339872044851463,log(mg/L),Literature set
1208,CH3N5,Nc1nn[nH]n1,4418-61-5,85.0680160522461,algea,4.591071261608589,log(mg/L),"ECHA, NITE"
1209,C12H10O,c1ccc(Oc2ccccc2)cc1,101-84-8,170.2071990966797,algea,-0.7031975164134467,log(mg/L),"NITE, VEGA, Literature set"
1210,C7H10O,O=C(C1CC1)C1CC1,1121-37-5,110.15370178222656,algea,6.39024066706535,log(mg/L),Literature set
1211,C11H12O,O=C(c1ccccc1)C1CCC1,5407-98-7,160.21238708496094,algea,2.3978952727983707,log(mg/L),Literature set
1212,C13H16O,O=C(c1ccccc1)C1CCCCC1,712-50-5,188.2655487060547,algea,1.4996230464268938,log(mg/L),ECHA
1213,C15H14O2,O=C(Cc1ccccc1)OCc1ccccc1,102-16-9,226.2704620361328,algea,2.9338568698359038,log(mg/L),ECHA
1214,C13H12N4O,O=C(N=Nc1ccccc1)NNc1ccccc1,538-62-5,240.26058959960938,algea,-0.941608539858445,log(mg/L),Literature set
1215,C20H26O4,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,84-61-7,330.4180603027344,algea,0.6936470556015963,log(mg/L),Literature set
1216,C16H16O2,O=C(OCCCc1ccccc1)c1ccccc1,60045-26-3,240.2970428466797,algea,-1.2039728043259361,log(mg/L),ECHA
1217,C15H14O2,O=C(OCCc1ccccc1)c1ccccc1,94-47-3,226.2704620361328,algea,0.47000362924573563,log(mg/L),ECHA
1218,C13H10O2,O=C(Oc1ccccc1)c1ccccc1,93-99-2,198.21730041503903,algea,1.2809338454620642,log(mg/L),Literature set
1219,C10H14O,O=C1C2CC3CC(C2)CC1C3,000700-58-3,150.21755981445312,algea,5.351858133476067,log(mg/L),"VEGA, Literature set"
1220,C6H8O2,O=C1CCCC(=O)C1,504-02-9,112.12652587890624,algea,3.5553480614894135,log(mg/L),ECHA
1221,C12H18O,O=C1CCCCC1C1=CCCCC1,1502-22-3,178.27072143554688,algea,2.9444389791664403,log(mg/L),"NITE, VEGA, Literature set"
1222,C14H24O4,O=C1CCCCCCCCCCC(=O)OCCO1,54982-83-1,256.33795166015625,algea,2.833213344056216,log(mg/L),ECHA
1223,C12H22O,O=C1CCCCCCCCCCC1,830-13-7,182.302490234375,algea,2.050270164379556,log(mg/L),ECHA
1224,C12H23NO,O=C1CCCCCCCCCCCN1,947-04-6,197.31712341308597,algea,5.147494476813453,log(mg/L),"ECHA, NITE, Literature set"
1225,C15H28O3,O=C1CCCCCCCCCCOCCCCO1,6707-60-4,256.38101196289057,algea,0.1823215567939546,log(mg/L),ECHA
1226,C15H28O3,O=C1CCCCCCCCCOCCCCCO1,3391-83-1,256.38101196289057,algea,0.8754687373538999,log(mg/L),ECHA
1227,C12H15NO,O=C1CCN(Cc2ccccc2)CC1,3612-20-2,189.25360107421875,algea,4.718498871295094,log(mg/L),ECHA
1228,C9H10N2O,O=C1CCN(c2ccccc2)N1,92-43-3,162.18850708007812,algea,3.0204248861443626,log(mg/L),ECHA
1229,C8H6O2,O=C1Cc2ccccc2O1,553-86-6,134.13204956054688,algea,4.0943445622221,log(mg/L),ECHA
1230,C4H2N2O4,O=C1NC(=O)C(=O)C(=O)N1,50-71-5,142.06968688964844,algea,7.5652752818989315,log(mg/L),Literature set
1231,C8H5NO2,O=C1NC(=O)c2ccccc21,000085-41-6,147.13079833984375,algea,5.011301738639416,log(mg/L),"VEGA, Literature set"
1232,C8H8O3,O=C1OC(=O)C2CC=CCC12,85-43-8,152.14732360839844,algea,4.178992036282385,log(mg/L),ECHA
1233,C8H10O3,O=C1OC(=O)C2CCCCC12,85-42-7,154.1632080078125,algea,4.505349850705881,log(mg/L),ECHA
1234,C14H8O2,O=C1c2ccccc2C(=O)c2ccccc21,84-65-1,208.21212768554688,algea,-3.3524072174927233,log(mg/L),"Literature set, ECOTOX"
1235,C11H16O,O=CC1CCC2C3CCC(C3)C12,30772-79-3,164.244140625,algea,2.2512917986064953,log(mg/L),ECHA
1236,C9H8O,O=CC=Cc1ccccc1,104-55-2,132.15922546386722,algea,3.4531571205928664,log(mg/L),"ECHA, OASIS, ECOTOX, VEGA, Literature set"
1237,C8H8O,O=CCc1ccccc1,122-78-1,120.14852142333984,algea,0.47000362924573563,log(mg/L),ECHA
1238,C13H11NO,O=CN(c1ccccc1)c1ccccc1,000607-00-1,197.23254394531247,algea,3.4965075614664802,log(mg/L),"VEGA, Literature set"
1239,C8H6O2,O=Cc1ccc(C=O)cc1,623-27-8,134.13204956054688,algea,1.8082887711792655,log(mg/L),ECHA
1240,C13H10O2,O=Cc1ccc(Oc2ccccc2)cc1,000067-36-7,198.21730041503903,algea,1.4310286924600613,log(mg/L),"VEGA, Literature set"
1241,C8H6O3,O=Cc1ccc2c(c1)OCO2,120-57-0,150.13143920898438,algea,3.4339872044851463,log(mg/L),ECHA
1242,C11H8O,O=Cc1ccc2ccccc2c1,66-99-9,156.1806182861328,algea,2.70805020110221,log(mg/L),Literature set
1243,C11H8O,O=Cc1cccc2ccccc12,66-77-3,156.1806182861328,algea,2.3978952727983707,log(mg/L),Literature set
1244,C7H6O,O=Cc1ccccc1,100-52-7,106.12194061279295,algea,3.4657359027997265,log(mg/L),"NITE, VEGA, Literature set"
1245,C6H5NO,O=Cc1ccccn1,1121-60-4,107.11000061035156,algea,2.8507065015037334,log(mg/L),ECHA
1246,C12H10N2O,O=NN(c1ccccc1)c1ccccc1,86-30-6,198.22059631347656,algea,0.8754687373538999,log(mg/L),"NITE, VEGA, Literature set"
1247,C4H8N2O2,O=NN1CCOCC1,59-89-2,116.11852264404295,algea,4.430816798843313,log(mg/L),Literature set
1248,C3H3N3O3,O=c1[nH]c(=O)[nH]c(=O)[nH]1,108-80-5,129.07421875,algea,6.665683717782408,log(mg/L),"NITE, Literature set"
1249,C5H4N4O3,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,69-93-2,168.11026000976562,algea,5.093750200806762,log(mg/L),Literature set
1250,C15H10O,O=c1c2ccccc2ccc2ccccc12,2222-33-5,206.2393035888672,algea,-2.162823150618887,log(mg/L),"NITE, Literature set"
1251,C9H7NO,O=c1ccc2ccccc2[nH]1,59-31-4,145.15798950195312,algea,5.966146739123692,log(mg/L),Literature set
1252,C16H15BrO2,O=C(O)C(CCBr)(c1ccccc1)c1ccccc1,37742-98-6,319.193115234375,algea,2.5649493574615367,log(mg/L),ECHA
1253,C2HF3O2,O=C(O)C(F)(F)F,76-05-1,114.02335357666016,algea,2.4849066497880004,log(mg/L),"ECHA(10), Aquatic ECETOC"
1254,C2H2O4,O=C(O)C(=O)O,144-62-7,90.03488159179688,algea,2.9444389791664403,log(mg/L),"NITE, VEGA, Literature set"
1255,C8H12O4,O=C(O)C1CCC(C(=O)O)CC1,1076-97-7,172.17848205566406,algea,3.091042453358316,log(mg/L),ECHA
1256,C4H4O4,O=C(O)C=CC(=O)O,110-16-7,116.07215881347656,algea,4.308783672906164,log(mg/L),"ECHA, Literature set"
1257,C2H2O3,O=CC(=O)O,298-12-4,74.03548431396484,algea,4.174387269895637,log(mg/L),"ECHA, NITE, VEGA, Literature set"
1258,C4H4O5,O=C(O)CC(=O)C(=O)O,328-42-7,132.07156372070312,algea,3.440097530619712,log(mg/L),ECHA
1259,C6H8O7,O=C(O)CC(O)(CC(=O)O)C(=O)O,6080-58-6,192.1235198974609,algea,5.033309611135128,log(mg/L),"ECHA, Literature set, VEGA"
1260,C5H6O5,O=C(O)CCC(=O)C(=O)O,328-50-7,146.09814453125,algea,4.08260930600368,log(mg/L),ECHA
1261,C4H6O4,O=C(O)CCC(=O)O,110-15-6,118.08804321289062,algea,3.845883202923601,log(mg/L),ECHA
1262,C18H26O9,O=C(O)CCC1(CCC(=O)O)CCCC(CCC(=O)O)(CCC(=O)O)C1=O,5107-67-5,386.3936462402344,algea,3.332204510175204,log(mg/L),ECHA
1263,C4H7BrO2,O=C(O)CCCBr,2623-87-2,167.0011749267578,algea,6.035481432524756,log(mg/L),Literature set
1264,C5H8O4,O=C(O)CCCC(=O)O,110-94-1,132.1146240234375,algea,6.3818160174060985,log(mg/L),ECHA
1265,C10H18O2,O=C(O)CCCC1CCCCC1,4441-63-8,170.24871826171875,algea,3.9152178963246653,log(mg/L),Literature set
1266,C6H10O4,O=C(O)CCCCC(=O)O,124-04-9,146.14120483398438,algea,4.078096609577351,log(mg/L),"VEGA, Literature set"
1267,C8H14O2S2,O=C(O)CCCCC1CCSS1,1077-28-7,206.3255615234375,algea,1.706564623164823,log(mg/L),ECHA
1268,C6H11BrO2,O=C(O)CCCCCBr,4224-70-8,195.0543365478516,algea,4.07753744390572,log(mg/L),Literature set
1269,C5H9ClO2,O=C(O)CCCCCl,1119-46-6,136.57676696777344,algea,5.407171771460119,log(mg/L),Literature set
1270,C3H5ClO2,O=C(O)CCCl,107-94-8,108.52359771728516,algea,3.8133070324889884,log(mg/L),ECHA
1271,C3H6O2S,O=C(O)CCS,107-96-0,106.14353942871094,algea,3.258096538021482,log(mg/L),ECHA
1272,C6H10O4S,O=C(O)CCSCCC(=O)O,111-17-1,178.20620727539062,algea,3.899950424193877,log(mg/L),"ECHA, NITE"
1273,C10H16N2O8,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,60-00-4,292.2426452636719,algea,1.791759469228055,log(mg/L),"VEGA, Literature set"
1274,C6H12N2O4,O=C(O)CNCCNCC(=O)O,5657-17-0,176.1704864501953,algea,5.081404364984463,log(mg/L),ECHA
1275,C15H10O4S,O=C(O)COc1ccc2sc3ccccc3c(=O)c2c1,84434-05-9,286.302490234375,algea,2.3978952727983707,log(mg/L),ECHA
1276,C7H4Cl3NO3,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,55335-06-3,256.47055053710943,algea,5.303304908059076,log(mg/L),"VEGA, Literature set"
1277,C2H4O2S,O=C(O)CS,000068-11-1,92.11695861816406,algea,1.4829672483801515,log(mg/L),"VEGA, Literature set"
1278,C9H7NO2S2,O=C(O)CSc1nc2ccccc2s1,6295-57-4,225.28738403320312,algea,3.535145354171894,log(mg/L),ECHA
1279,C7H8NO2,O=C(O)C[n+]1ccccc1,6266-23-5,138.1439208984375,algea,6.956545443151569,log(mg/L),Literature set
1280,C8H8O4,O=C(O)Cc1cc(O)ccc1O,451-13-8,168.146728515625,algea,2.70805020110221,log(mg/L),Literature set
1281,C8H8O3,O=C(O)Cc1ccc(O)cc1,156-38-7,152.14732360839844,algea,4.671893818030999,log(mg/L),ECHA
1282,C8H7NO4,O=C(O)Cc1ccc([N+](=O)[O-])cc1,104-03-0,181.14547729492188,algea,-1.1394342831883648,log(mg/L),ECHA
1283,C10H7NO4,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,59-00-7,205.16688537597656,algea,3.1780538303479458,log(mg/L),Literature set
1284,C9H6O6,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,554-95-0,210.14035034179688,algea,4.244200317766478,log(mg/L),ECHA
1285,C11H8O3,O=C(O)c1cc2ccccc2cc1O,92-70-6,188.17942810058597,algea,4.168988105217867,log(mg/L),"ECHA, NITE"
1286,C7H5FO2,O=C(O)c1ccc(F)cc1,456-22-4,140.11180114746094,algea,4.418840607796598,log(mg/L),Literature set
1287,C14H10ClNO3,O=C(O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,1489170-67-3,275.68710327148443,algea,0.3364722366212129,log(mg/L),ECHA
1288,C7H6O3,O=C(O)c1ccc(O)cc1,99-96-7,138.12074279785156,algea,4.532007920359107,log(mg/L),"ECHA, NITE, ECHA(10), VEGA, Literature set"
1289,C8H5F3O3,O=C(O)c1ccc(OC(F)(F)F)cc1,330-12-1,206.11871337890625,algea,4.248495242049359,log(mg/L),Literature set
1290,C8H6O4,O=C(O)c1ccc(C(=O)O)cc1,100-21-0,166.13084411621094,algea,2.8909826823549203,log(mg/L),Literature set
1291,C7H5NO4,O=C(O)c1ccc([N+](=O)[O-])cc1,62-23-7,167.118896484375,algea,3.367295829986474,log(mg/L),Literature set
1292,C20H14Br4O5,O=C(O)c1ccccc1C1c2cc(Br)c(O)c(Br)c2OC2C(Br)C(=O)C(Br)CC12,17372-87-1,653.9381713867188,algea,3.937690752176724,log(mg/L),ECHA
1293,C13H11NO2,O=C(O)c1ccccc1Nc1ccccc1,91-40-7,213.23194885253903,algea,2.174751721484161,log(mg/L),Literature set
1294,C7H6O3,O=C(O)c1ccccc1O,552-38-5,138.12074279785156,algea,4.749270529961848,log(mg/L),"ECHA, NITE, ECOTOX, VEGA, Literature set"
1295,C6H5NO2,O=C(O)c1ccccn1,98-98-6,123.10940551757812,algea,2.5649493574615367,log(mg/L),ECHA
1296,C5H12O8S2,O=S(=O)(O)C(O)CCCC(O)S(=O)(=O)O,7420-89-5,264.27398681640625,algea,0.8544153281560676,log(mg/L),ECHA
1297,C3H6Cl2O,OC(CCl)CCl,96-23-1,128.98513793945312,algea,6.075346031088684,log(mg/L),NITE
1298,C18H20FNO2,OC(CNCc1ccccc1)C1CCc2cc(F)ccc2O1,129050-27-7,301.3553161621094,algea,0.0,log(mg/L),ECHA
1299,C16H26O8,C=CC(=O)OCC(O)COCCCCOCC(O)COC(=O)C=C,52408-42-1,346.3728332519531,algea,4.120661870539474,log(mg/L),ECHA
1300,CH2O3,O=C(O)O,10361-29-2,62.0247802734375,algea,4.841822087327094,log(mg/L),"ECHA, NITE, ECOTOX(11), ECOTOX"
1301,C14H12N2O,OC(c1ccccc1)c1nc2ccccc2[nH]1,50-97-5,224.2578887939453,algea,3.4011973816621555,log(mg/L),ECHA
1302,C13H16O2,O=C(c1ccccc1)C1(O)CCCCC1,947-19-3,204.26493835449216,algea,2.667228206581955,log(mg/L),ECHA
1303,C11H14ClNO,OC1(c2ccc(Cl)cc2)CCNCC1,39512-49-7,211.68795776367188,algea,2.4849066497880004,log(mg/L),ECHA
1304,C14H10O4,O=C1C2=C(O)CCC(O)=C2C(=O)c2ccccc21,40498-13-3,242.226806640625,algea,-4.219907785197447,log(mg/L),ECHA
1305,C6H12O6,OC1C(O)C(O)C(O)C(O)C1O,87-89-8,180.1558837890625,algea,8.62155320674048,log(mg/L),Literature set
1306,C5H11NO,OC1CCNCC1,5382-16-1,101.14694213867188,algea,5.143416405330075,log(mg/L),ECHA
1307,C8H9ClO2,O=CC1=C(Cl)C(=CO)CCC1,1416808-92-8,172.60885620117188,algea,2.6535940153061515,log(mg/L),ECHA
1308,C2H3Cl3O,OCC(Cl)(Cl)Cl,115-20-8,149.40362548828125,algea,6.169610732491456,log(mg/L),"VEGA, Literature set"
1309,C4H3F7O,OCC(F)(F)C(F)(F)C(F)(F)F,375-01-9,200.05484008789062,algea,5.9604897428085515,log(mg/L),Literature set
1310,C11H12Cl2N2O5,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,56-75-7,323.12939453125,algea,1.410986973710262,log(mg/L),Literature set
1311,C2H4O3,O=C(O)CO,79-14-1,76.05136108398438,algea,3.58351893845611,log(mg/L),"NITE, ECHA, Literature set, VEGA"
1312,C5H10O2,OCC1CCCO1,97-99-4,102.13169860839844,algea,4.605789993867497,log(mg/L),Literature set
1313,C14H14Cl2N2O3,OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,84682-23-5,329.1785583496094,algea,2.4849066497880004,log(mg/L),ECHA
1314,C12H22O11,OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,99-20-7,342.2964782714844,algea,3.4147715016892732,log(mg/L),ECHA
1315,C3H6O,C=CCO,107-18-6,58.079139709472656,algea,1.8082887711792655,log(mg/L),"ECHA, NITE"
1316,C9H10O,OCC=Cc1ccccc1,104-54-1,134.17510986328122,algea,3.4531571205928664,log(mg/L),ECHA
1317,C6H13ClO,OCCCCCCCl,2009-83-8,136.61982727050778,algea,4.219507705176107,log(mg/L),ECHA
