,chemical_formula,smiles,casnum,molecular_weight,species,daphnia_EC50,units,source
183,C7H7NO,CC(=O)c1cccnc1,350-03-8,121.13658142089844,daphnia,4.695010889987881,log(mg/L),ECHA
184,C16H13NO,CC(C#N)c1cccc(C(=O)c2ccccc2)c1,42872-30-0,235.280517578125,daphnia,1.42791603581071,log(mg/L),ECHA
185,C16H22ClN3O,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,107534963,307.8183898925781,daphnia,-0.2876820724517809,log(mg/L),"ECOTOX, EFSA, VEGA, Literature set"
186,C5H10O2,CC(C)(C)C(=O)O,75-98-9,102.13169860839844,daphnia,4.465908118654584,log(mg/L),"NITE, Literature set"
187,C14H18ClN3O2,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,55219-65-3,295.7646179199219,daphnia,3.9318256327243257,log(mg/L),"EFSA, ECOTOX"
188,C20H23N3O2,CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,55179-31-2,337.41552734375,daphnia,1.4951487660319729,log(mg/L),EFSA
189,C13H22O2,C=CC(=O)OC1CCC(C(C)(C)C)CC1,84100-23-2,210.3125915527344,daphnia,0.0295588022415444,log(mg/L),ECHA
190,C10H20O,CC(C)(C)C1CCC(O)CC1,21862-63-5,156.26519775390625,daphnia,3.765840495250065,log(mg/L),ECHA
191,C13H23ClO2,CC(C)(C)C1CCC2(CC1)OCC(CCl)O2,118135-28-7,246.7735290527344,daphnia,1.8562979903656265,log(mg/L),ECHA
192,C8H19N,CC(C)(C)CC(C)(C)N,107-45-9,129.2431640625,daphnia,2.2502386126218363,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set"
193,C11H21NO,C=CC(=O)NC(C)(C)CC(C)(C)C,4223-03-4,183.29054260253903,daphnia,3.265759410767051,log(mg/L),ECHA
194,C14H22O,CC(C)(C)CC(C)(C)c1ccc(O)cc1,140669,206.32388305664065,daphnia,-4.509860006183766,log(mg/L),"ECOTOX, OASIS, VEGA, Literature set"
195,C16H26O2,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,9002-93-1,250.3764495849609,daphnia,2.4159137783010487,log(mg/L),"NITE, VEGA, Literature set, ECOTOX"
196,C27H42NO2,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,121-54-0,412.6278991699219,daphnia,-1.3903023825174294,log(mg/L),ECHA
197,C20H25NO3,CC(C)(C)N(CC(=O)c1ccc(O)c(CO)c1)Cc1ccccc1,24085-08-3,327.4174194335937,daphnia,3.0155349008501706,log(mg/L),ECHA
198,C18H19ClN2O2,CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,112226-61-6,330.80865478515625,daphnia,0.0217614917815127,log(mg/L),Literature set
199,C4H10O,CC(C)(C)O,75-65-0,74.1216049194336,daphnia,6.838405200847344,log(mg/L),"VEGA, Literature set"
200,C7H12O2,C=CC(=O)OC(C)(C)C,1663-39-4,128.16897583007812,daphnia,0.262364264467491,log(mg/L),"ECHA, ECHA(10), ECHA(14)"
201,C24H26O2P,CC(C)(C)OC(=O)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,35000-37-4,377.4358215332031,daphnia,2.302585092994046,log(mg/L),ECHA
202,C7H14O2,CC(C)(C)OCC1CO1,7665-72-7,130.18486022949222,daphnia,2.7013612129514133,log(mg/L),ECHA
203,C4H10O2,CC(C)(C)OO,75-91-2,90.12100219726562,daphnia,2.6390573296152584,log(mg/L),"ECHA, NITE, Literature set"
204,C8H12O5,CC(C)(C)OOC(=O)C=CC(=O)O,1931-62-0,188.17788696289065,daphnia,5.253110773709958,log(mg/L),ECHA
205,C13H20O2,CC(C)(C)OOC(C)(C)c1ccccc1,3457-61-2,208.2967071533203,daphnia,1.4586150226995167,log(mg/L),ECHA
206,C4H10S,CC(C)(C)S,75-66-1,90.18720245361328,daphnia,1.9021075263969205,log(mg/L),ECHA
207,C15H22O3,CC(C)(C)c1cc(C(=O)O)c(O)c(C(C)(C)C)c1,19715-19-6,250.33338928222656,daphnia,1.1631508098056809,log(mg/L),"NITE, VEGA, Literature set"
208,C14H22O2,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,88-58-4,222.3232879638672,daphnia,-0.916290731874155,log(mg/L),ECHA
209,C18H30O,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,000732-26-3,262.43020629882807,daphnia,-2.2072749131897207,log(mg/L),"VEGA, Literature set"
210,C11H14O,CC(C)(C)c1ccc(C=O)cc1,939-97-9,162.22825622558594,daphnia,-1.2837377727947987,log(mg/L),ECHA
211,C13H18O,CC(C)(C)c1ccc(CCC=O)cc1,18127-01-0,190.2814178466797,daphnia,0.5877866649021191,log(mg/L),ECHA
212,C20H22N2O,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,120928-09-8,306.4014892578125,daphnia,-5.496768305271875,log(mg/L),"EFSA, Literature set"
213,C19H25ClN2OS,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,96489-71-3,364.9326171875,daphnia,-6.907755278982137,log(mg/L),"EFSA, VEGA, Literature set"
214,C10H15N,CC(C)(C)c1ccc(N)cc1,769-92-6,149.23280334472656,daphnia,-0.0202027073175194,log(mg/L),ECHA
215,C14H22O,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,96-76-4,206.32388305664065,daphnia,-1.1086626245216111,log(mg/L),"ECHA, NITE, VEGA, Literature set"
216,C10H14O,CC(C)(C)c1ccc(O)cc1,98-54-4,150.21755981445312,daphnia,1.4430351433611746,log(mg/L),"ECHA, OASIS, ECOTOX, EPAFHM, Literature set, VEGA"
217,C19H26O4S,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,2312-35-8,350.47235107421875,daphnia,-4.268697949366879,log(mg/L),Literature set
218,C20H26I,CC(C)(C)c1ccc([I+]c2ccc(C(C)(C)C)cc2)cc1,61358-25-6,393.3249206542969,daphnia,-0.4462871026284195,log(mg/L),ECHA
219,C11H13N,CC(C)(C)c1ccc(C#N)cc1,4210-32-6,159.22763061523438,daphnia,1.2919836816486494,log(mg/L),ECHA
220,C10H14O,CC(C)(C)c1ccccc1O,88-18-6,150.21755981445312,daphnia,1.308332819650179,log(mg/L),"ECHA, NITE, VEGA, Literature set"
221,C30H39O4P,CC(C)(C)c1ccccc1OP(=O)(Oc1ccccc1C(C)(C)C)Oc1ccccc1C(C)(C)C,28777700,494.6020202636719,daphnia,1.3609765531356006,log(mg/L),ECOTOX
222,C21H36O4,CC(C)(C1CCC(OCC2CO2)CC1)C1CCC(OCC2CO2)CC1,13410-58-7,352.5081481933594,daphnia,0.9001613499442714,log(mg/L),ECHA
223,C15H28O2,CC(C)(C1CCC(O)CC1)C1CCC(O)CC1,80-04-6,240.3816223144531,daphnia,3.4339872044851463,log(mg/L),"NITE, VEGA, Literature set"
224,C18H20,C=C(CC(C)(C)c1ccccc1)c1ccccc1,6362-80-7,236.35140991210935,daphnia,-2.864704011147587,log(mg/L),NITE
225,C14H22O,CC(C)(C=O)CC1=CCC2CC1C2(C)C,33885-52-8,206.32388305664065,daphnia,-0.6733445532637656,log(mg/L),ECHA
226,C10H20O4,CC(C)(CO)COC(=O)C(C)(C)CO,1115-20-4,204.26339721679688,daphnia,6.327222242791327,log(mg/L),ECHA
227,C17H28O6,C=CC(=O)OCCCOCC(C)(C)COCCCOC(=O)C=C,84170-74-1,328.400634765625,daphnia,3.610917912644224,log(mg/L),ECHA
228,C7H12O3,C=CCOC(=O)C(C)(C)O,19444-21-4,144.1683807373047,daphnia,3.0633909220278057,log(mg/L),ECHA
229,C4H7Cl3O,CC(C)(O)C(Cl)(Cl)Cl,57-15-8,177.45677185058594,daphnia,4.703203926259457,log(mg/L),"ECHA, ECOTOX, OASIS, Literature set"
230,C27H44O7,CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,5289747,480.6340637207031,daphnia,0.900279433963949,log(mg/L),"ECOTOX, Literature set"
231,C14H16ClNO4,C=CCOC(=O)C(C)(C)OC(=O)c1cc(N)ccc1Cl,174489-43-1,297.734130859375,daphnia,2.3978952727983707,log(mg/L),ECHA
232,C14H14ClNO6,C=CCOC(=O)C(C)(C)OC(=O)c1cc([N+](=O)[O-])ccc1Cl,174489-76-0,327.7170715332031,daphnia,-0.1165338162559515,log(mg/L),ECHA
233,C9H12O2,CC(C)(OO)c1ccccc1,80-15-9,152.1903839111328,daphnia,2.935982269148217,log(mg/L),ECHA
234,C18H22O2,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,000080-43-3,270.3660888671875,daphnia,-1.3470736479666092,log(mg/L),"VEGA, Literature set"
235,C19H20ClNO4,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,41859670,361.81939697265625,daphnia,3.411147712515324,log(mg/L),ECOTOX
236,C10H11ClO3,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,882097,214.6455383300781,daphnia,4.950177325059141,log(mg/L),ECOTOX
237,C15H12Br4O2,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,79947,543.87060546875,daphnia,-0.0408219945202551,log(mg/L),"ECOTOX, NITE, VEGA, Literature set"
238,C21H24O2,C=CCc1cc(C(C)(C)c2ccc(O)c(CC=C)c2)ccc1O,1745-89-7,308.4140625,daphnia,-0.4462871026284195,log(mg/L),ECHA
239,C15H16O2,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,80-05-7,228.28634643554688,daphnia,2.322387720290225,log(mg/L),"NITE, VEGA, Literature set"
240,C17H14N2O2,CC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,1156-51-0,278.30526733398443,daphnia,-4.767689115485866,log(mg/L),ECHA
241,C21H24O4,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,1675-54-3,340.4128723144531,daphnia,0.0953101798043249,log(mg/L),"ECHA(10), ECHA(22)"
242,C15H16O,CC(C)(c1ccccc1)c1ccc(O)cc1,599-64-4,212.2869415283203,daphnia,-0.1053605156578262,log(mg/L),"ECHA, NITE, Literature set"
243,C10H16,CC1=CCC(=C(C)C)CC1,586-62-9,136.23403930664062,daphnia,-0.4557063245449111,log(mg/L),"ECHA, ECOTOX, OASIS"
244,C6H10O,CC(=O)C=C(C)C,141-79-7,98.14300537109376,daphnia,4.489759334476764,log(mg/L),ECHA
246,C19H24O3,C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,23031-36-9,300.3920593261719,daphnia,-6.907755278982137,log(mg/L),"VEGA, Literature set"
247,C21H28O3,C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,121-21-1,328.4452209472656,daphnia,-4.422848629194137,log(mg/L),EFSA
248,C19H25NO4,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,7696-12-0,331.4060974121094,daphnia,-4.3428059215206005,log(mg/L),"VEGA, Literature set"
249,C17H22N2O4,C#CCN1CC(=O)N(COC(=O)C2C(C=C(C)C)C2(C)C)C1=O,72963-72-5,318.3675842285156,daphnia,-2.9759296462578115,log(mg/L),"VEGA, Literature set"
250,C8H14,CC(C)=CC=C(C)C,764-13-6,110.19676208496094,daphnia,1.4350845252893227,log(mg/L),"NITE, ECOTOX, OASIS, EPAFHM, Literature set, VEGA"
251,C5H8O,CC(C)=CC=O,107-86-8,84.11642456054688,daphnia,2.602689685444384,log(mg/L),ECHA
252,C10H16,C=CC(C)=CCC=C(C)C,13877-91-3,136.23403930664062,daphnia,0.3852624007906449,log(mg/L),ECHA
253,C10H16,C=CC(=C)CCC=C(C)C,123-35-3,136.23403930664062,daphnia,0.3852624007906449,log(mg/L),"ECHA, NITE, Literature set"
254,C15H26O,CC(C)=CCCC(C)(O)C1CC=C(C)CC1,23089-26-1,222.3663482666016,daphnia,0.7884573603642703,log(mg/L),ECHA
255,C10H18O,C=CC(C)(O)CCC=C(C)C,78-70-6,154.24932861328125,daphnia,3.951243718581428,log(mg/L),"NITE, VEGA, Literature set, ECHA, ECOTOX"
256,C15H24O,CC(C)=CCCC(C)=CCC1CCCC1=O,68133-79-9,220.3504638671875,daphnia,-0.390084006069862,log(mg/L),ECHA
257,C15H26O,C=CC(C)(O)CCC=C(C)CCC=C(C)C,7212-44-4,222.3663482666016,daphnia,-0.2770718933397654,log(mg/L),"ECHA, VEGA, Literature set"
258,C15H26O,CC(C)=CCCC(C)=CCCC(C)=CCO,4602-84-0,222.3663482666016,daphnia,-0.5656338602609858,log(mg/L),"ECHA, ECOTOX"
259,C12H20O,CC(C)=CCCC(C)=CCCC=O,762-26-5,180.2866058349609,daphnia,-0.3147107448397002,log(mg/L),ECHA
260,C10H18O,CC(C)=CCCC(C)=CCO,106-24-1,154.24932861328125,daphnia,2.379546134130174,log(mg/L),"ECHA, EFSA, ECOTOX"
261,C12H20O2,CC(=O)OCC=C(C)CCC=C(C)C,105-87-3,196.2860107421875,daphnia,2.203869120054888,log(mg/L),ECHA
262,C11H18O2,CC(C)=CCCC(C)=CCOC=O,105-86-2,182.25942993164065,daphnia,0.8329091229351039,log(mg/L),ECHA
263,C15H24O2,CC(=O)OCC1CCC=C(CCC=C(C)C)C1,72403-67-9,236.3498687744141,daphnia,0.009950330853168,log(mg/L),ECHA
264,C7H12O2,CC(=O)OCC=C(C)C,1191-16-8,128.16897583007812,daphnia,4.163559631243574,log(mg/L),ECHA
265,C3H7Br,CC(C)Br,75-26-3,122.99168395996094,daphnia,3.1354942159291497,log(mg/L),"ECHA, NITE"
266,C5H10N2OS,CC(C)C(=O)NC(N)=S,6965-58-8,146.210693359375,daphnia,3.8044377947482086,log(mg/L),ECHA
267,C13H14N2O3S,CC(C)C(=O)Nc1nc(-c2ccc(O)cc2O)cs1,1428450-95-6,278.32687377929693,daphnia,2.772588722239781,log(mg/L),ECHA
268,C14H24O2,C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,78-35-3,224.33917236328125,daphnia,0.3364722366212129,log(mg/L),ECHA
269,C12H16O3,CC(C)C(=O)OCCOc1ccccc1,103-60-6,208.253646850586,daphnia,3.1780538303479458,log(mg/L),ECHA
270,C12H16O2,CC(C)C(=O)OCCc1ccccc1,103-48-0,192.25424194335935,daphnia,2.8094026953624978,log(mg/L),ECHA
271,C11H14O2,CC(C)C(=O)OCc1ccccc1,103-28-6,178.2276611328125,daphnia,2.8094026953624978,log(mg/L),ECHA
272,C8H16O3,CC(C)C(=O)OOC(C)(C)C,109-13-7,160.21084594726562,daphnia,4.283586561860629,log(mg/L),ECHA
273,C25H22ClNO3,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,51630581,419.9000854492187,daphnia,-8.622553707074063,log(mg/L),"ECOTOX-EPA(21), ECOTOX(21), Aquatic ECETOC, OASIS, EFSA, VEGA, Literature set"
274,C12H26S,CC(C)C(C)(C)C(C)(C)C(C)(C)S,25103-58-6,202.3998413085937,daphnia,-2.5902671654458267,log(mg/L),"NITE, Literature set"
275,C26H22ClF3N2O3,CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,102851-06-9,502.9126892089844,daphnia,-4.710530701645918,log(mg/L),Literature set
276,C15H15F3N2O2,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,56425-91-3,312.2870178222656,daphnia,2.468099531471619,log(mg/L),"EFSA, Literature set, ECOTOX"
277,C17H17N3O3,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,81335-37-7,311.3351745605469,daphnia,5.6027164282546975,log(mg/L),"Literature set, ECOTOX"
278,C10H18O2,CC(C)C12CCC(C)(O1)C(O)C2,87172-89-2,170.24871826171875,daphnia,6.733401891837359,log(mg/L),ECHA
279,C32H34N4O4S,CC1=CC(=O)C(C(C)C)=CC1=NNc1ccc(S(=O)(=O)c2ccc(NN=C3C=C(C(C)C)C(=O)C=C3C)cc2)cc1,5964-62-5,570.7017822265625,daphnia,0.7285143243972366,log(mg/L),Literature set
280,C10H16,CC1=CC=C(C(C)C)CC1,99-86-5,136.23403930664062,daphnia,0.5306282510621704,log(mg/L),"ECHA, ECOTOX, OASIS, Literature set"
281,C20H23F2N3O,CC(C)C1C2CCC1c1c(N=C(O)c3cn(C)nc3C(F)F)cccc12,881685-58-1,359.4129333496094,daphnia,-3.123565645063876,log(mg/L),Literature set
282,C13H20O,CC1=C2CC(C=O)C(C1)C(C(C)C)C2,68259-31-4,192.2973022460937,daphnia,0.9932517730102834,log(mg/L),ECHA
283,C10H16,CC1=CCC(C(C)C)C=C1,4221-98-1,136.23403930664062,daphnia,-0.6674794338113675,log(mg/L),ECHA
284,C10H18,CC1=CCC(C(C)C)CC1,5502-88-5,138.24992370605472,daphnia,-1.2310014767138553,log(mg/L),ECHA
285,C10H20,CC1CCC(C(C)C)CC1,99-82-1,140.26580810546878,daphnia,-2.120263536200091,log(mg/L),"NITE, Literature set"
286,C13H24O3,CC1CCC(C(C)C)C2(C1)OCC(CO)O2,63187-91-7,228.327865600586,daphnia,4.154184562578117,log(mg/L),ECHA
287,C10H18O,CC1CCC(C(C)C)C(=O)C1,14073-97-3,154.24932861328125,daphnia,3.4210000089583352,log(mg/L),ECHA
288,C18H28N2O,CC1CCC(C(C)C)C(C(=O)NCCc2ccccn2)C1,847565-09-7,288.427734375,daphnia,3.198673117550681,log(mg/L),ECHA
289,C10H20O,CC1CCC(C(C)C)C(O)C1,2216-51-5,156.26519775390625,daphnia,3.2809112157876537,log(mg/L),"ECHA(10), ECHA, ECOTOX, OASIS, EPAFHM"
290,C13H24O4,CC1CCC(C(C)C)C(OC(=O)OCCO)C1,156324-78-6,244.32727050781247,daphnia,3.737669618283368,log(mg/L),ECHA
291,C12H22O2,CC(=O)OC1CC(C)CCC1C(C)C,2623-23-6,198.3018798828125,daphnia,2.2082744135228043,log(mg/L),ECHA
292,C13H26O3,CC1CCC(C(C)C)C(OCC(O)CO)C1,87061-04-9,230.34375,daphnia,4.248495242049359,log(mg/L),ECHA
293,C18H24ClN3O,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,125225-28-7,333.85565185546875,daphnia,0.5306282510621704,log(mg/L),"EFSA, ECOTOX"
294,C9H18O,CC(C)C1CCC(O)CC1,4621-04-9,142.23861694335938,daphnia,3.737669618283368,log(mg/L),ECHA
295,C9H18O,CC(C)CC(=O)CC(C)C,108-83-8,142.23861694335938,daphnia,3.616308761279101,log(mg/L),ECHA
296,C12H16O2,CC(C)CC(=O)OCc1ccccc1,103-38-8,192.25424194335935,daphnia,2.740840023925201,log(mg/L),ECHA
297,C14H30O2,CC(C)CC(C)(O)CCC(C)(O)CC(C)C,17913-76-7,230.3868103027344,daphnia,4.844187086458591,log(mg/L),ECHA
298,C12H26O,CC(C)CC(C)CC(O)CC(C)C,123-17-1,186.3342437744141,daphnia,1.4906543764441336,log(mg/L),ECHA
299,C18H24N2,CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,000793-24-8,268.39657592773443,daphnia,-1.4696759700589417,log(mg/L),"VEGA, Literature set"
300,C6H14O,CC(C)CC(C)O,108-11-2,102.1747589111328,daphnia,5.820082930352362,log(mg/L),ECHA
301,C16H26N2,CC(C)CC(N)c1ccccc1N1CCCCC1,147769-93-5,246.3910522460937,daphnia,1.1939224684724346,log(mg/L),ECHA
302,C10H20O,CC(C)CC1CC(C)CCO1,13477-62-8,156.26519775390625,daphnia,3.502549875922443,log(mg/L),ECHA
303,C16H30O2,CC(C)CCC(C)(O)C#CC(C)(O)CCC(C)C,68227-33-8,254.408203125,daphnia,1.88706964903238,log(mg/L),ECHA
304,C9H20O,CC(C)CCC(C)C(C)O,1247790-47-1,144.25450134277344,daphnia,2.5649493574615367,log(mg/L),ECHA
305,C20H36N2,CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,3081-14-9,304.51324462890625,daphnia,-0.371063681390832,log(mg/L),ECHA
306,C19H26N2,CC(C)CCC(C)Nc1ccc(Nc2ccccc2)cc1,3081-01-4,282.42315673828125,daphnia,-1.2378743560016174,log(mg/L),ECHA(10)
307,C27H44O6,CC(C)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,13408565,464.6346740722656,daphnia,-1.7420468807941536,log(mg/L),"ECOTOX, Literature set"
308,C11H22O,CC(C)CCC1CCC(O)CC1,830322-14-0,170.29177856445312,daphnia,2.0554049638515948,log(mg/L),ECHA
309,C10H20O,C=CC(C)(O)CCCC(C)C,18479-49-7,156.26519775390625,daphnia,3.6635616461296463,log(mg/L),ECHA
310,C27H46O,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,57885,386.6535339355469,daphnia,0.1144371742774609,log(mg/L),ECOTOX
311,C18H28O2,C#CCOC(=O)C=C(C)C=CCC(C)CCCC(C)C,42588-37-4,276.41372680664057,daphnia,-4.509860006183766,log(mg/L),Literature set
312,C10H20O,CC(C)CCCC(C)CC=O,5988-91-0,156.26519775390625,daphnia,0.1570037488096647,log(mg/L),ECHA
313,C15H28O,C#CC(C)(O)CCCC(C)CCCC(C)C,1604-35-9,224.38221740722656,daphnia,-1.4567168254164364,log(mg/L),ECHA
314,C20H40O,C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C,505-32-8,296.531005859375,daphnia,-2.0402208285265546,log(mg/L),"ECHA, NITE"
315,C10H22O,CC(C)CCCC(C)CCO,106-21-8,158.2810821533203,daphnia,1.2809338454620642,log(mg/L),ECHA
316,C8H16,C=CCCCC(C)C,11071-47-9,112.212646484375,daphnia,1.0986122886681098,log(mg/L),ECHA
317,C39H81N,CC(C)CCCCCCCCCCN(CCCCCCCCCCC(C)C)CCCCCCCCCCC(C)C,35723832,564.067138671875,daphnia,-0.4812668215244463,log(mg/L),"ECOTOX, Literature set"
318,C26H55N,CC(C)CCCCCCCCCCNCCCCCCCCCCC(C)C,57157809,381.72161865234375,daphnia,-2.9565115604007097,log(mg/L),"ECOTOX, VEGA, Literature set"
319,C16H35NO,CC(C)CCCCCCCCCCOCCCN,50977-10-1,257.4552001953125,daphnia,-1.0555527992076628,log(mg/L),ECHA
320,C10H22O,CC(C)CCCCCCCO,25339-17-7,158.2810821533203,daphnia,1.252762968495368,log(mg/L),"NITE, VEGA, Literature set"
321,C9H20O,CC(C)CCCCCCO,27458-94-2,144.25450134277344,daphnia,2.19722457733622,log(mg/L),ECHA
322,C22H34O4,CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,41451-28-9,362.5029602050781,daphnia,-0.941608539858445,log(mg/L),"Literature set, NITE"
323,C10H20O2,CC(C)CCOC(=O)CC(C)C,659-70-1,172.2646026611328,daphnia,1.8082887711792652,log(mg/L),ECHA
324,C13H18O2,CC(C)CCOC(=O)Cc1ccccc1,102-19-2,206.28082275390625,daphnia,2.8094026953624978,log(mg/L),ECHA
325,C12H16O3,CC(C)CCOC(=O)c1ccccc1O,87-20-7,208.253646850586,daphnia,0.6780335427498971,log(mg/L),ECHA
326,C6H12OS2,CC(C)CCOC(=S)S,928-70-1,164.28887939453125,daphnia,1.3001916620664788,log(mg/L),ECHA
327,C10H22O,CC(C)CCOCCC(C)C,544-01-4,158.2810821533203,daphnia,0.8329091229351039,log(mg/L),"ECHA, NITE, Literature set"
328,C13H20O,CC(C)CCOCCc1ccccc1,56011-02-0,192.2973022460937,daphnia,1.6486586255873816,log(mg/L),ECHA
329,C20H29N3O3S,CC(C)CN(CC(O)C(N)Cc1ccccc1)S(=O)(=O)c1ccc(N)cc1,169280-56-2,391.5275573730469,daphnia,2.5649493574615367,log(mg/L),ECHA
330,C19H32N2O3,CC(C)CNCC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,160232-08-6,336.468994140625,daphnia,3.1354942159291497,log(mg/L),ECHA
331,C8H16O2,CC(C)COC(=O)C(C)C,97-85-8,144.21144104003906,daphnia,4.021773869387265,log(mg/L),ECHA
332,C7H13ClO2,CC(C)COC(=O)C(C)Cl,83261-15-8,164.6299285888672,daphnia,4.290459441148391,log(mg/L),ECHA
333,C7H12O2,C=CC(=O)OCC(C)C,106-63-8,128.16897583007812,daphnia,0.262364264467491,log(mg/L),"ECHA, ECOTOX, OASIS, EPAFHM, Literature set, ECHA(12)"
334,C12H16O2,CC(C)COC(=O)Cc1ccccc1,102-13-6,192.25424194335935,daphnia,2.6390573296152584,log(mg/L),ECHA
335,C11H15ClN2O2,CC(C)COC(=O)c1cc(N)c(Cl)c(N)c1,32961-44-7,242.70199584960935,daphnia,2.5726122302071057,log(mg/L),ECHA
336,C16H22O4,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,84-69-5,278.34347534179693,daphnia,1.9021075263969205,log(mg/L),"NITE, VEGA, Literature set"
337,C11H14O3,CC(C)COC(=O)c1ccccc1O,87-19-4,194.22706604003903,daphnia,1.3762440252663892,log(mg/L),ECHA
338,C8H18O,CC(C)COC(C)(C)C,33021-02-2,130.22792053222656,daphnia,1.4134230285081433,log(mg/L),ECHA
339,C6H12O2,CC(=O)OCC(C)C,110-19-0,116.1582794189453,daphnia,3.202746442938317,log(mg/L),"ECHA, NITE, Literature set"
340,C6H12O,C=COCC(C)C,109-53-5,100.15888214111328,daphnia,3.951243718581428,log(mg/L),ECHA
341,C12H27O4P,CC(C)COP(=O)(OCC(C)C)OCC(C)C,126-71-6,266.31414794921875,daphnia,3.1780538303479458,log(mg/L),ECHA
342,C14H16O,CC(C)COc1ccc2ccccc2c1,2173-57-1,200.2762451171875,daphnia,-1.0788096613719298,log(mg/L),ECHA
343,C14H20O,Cc1cc(CC(C)C)ccc1CCC=O,1637294-12-2,204.30799865722656,daphnia,0.009950330853168,log(mg/L),ECHA
344,C12H16O,CC(=O)c1ccc(CC(C)C)cc1,38861-78-8,176.2548370361328,daphnia,1.5933085305042167,log(mg/L),ECHA
345,C10H14,CC(C)Cc1ccccc1,538-93-2,134.21817016601562,daphnia,-0.5108256237659907,log(mg/L),ECHA
346,C11H14ClNO,CC(C)N(C(=O)CCl)c1ccccc1,1918167,211.68795776367188,daphnia,0.8754687373538999,log(mg/L),"ECOTOX, Literature set"
347,C10H16Cl3NOS,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,2303-17-5,304.66412353515625,daphnia,-2.396895772465287,log(mg/L),"EFSA, VEGA, Literature set"
348,C16H23N3OS,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,69327-76-0,305.4383239746094,daphnia,-0.8675005677047231,log(mg/L),EFSA
349,C10H17NO,CC(C)N1C2CCC1CC(=O)C2,3423-28-7,167.24807739257812,daphnia,4.912654885736052,log(mg/L),ECHA
350,C13H13Cl2N3O3,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,36734-19-7,330.1666259765625,daphnia,-0.4155154439616658,log(mg/L),"EFSA, ECOTOX"
351,C6H15N,CC(C)NC(C)C,4111-54-0,101.19000244140624,daphnia,2.9496883350525844,log(mg/L),"ECHA, OASIS, ECOTOX"
352,C14H22N2O3,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,56715130,266.33609008789057,daphnia,6.626717749249025,log(mg/L),ECOTOX
353,C16H21NO2,CC(C)NCC(O)COc1cccc2ccccc12,318989,259.34344482421875,daphnia,0.4700036292457356,log(mg/L),ECOTOX
