id,comp_id,molecule_chembl_id,species,mic,units,censoring,molecular_weight,assay_parameters,source,source_journal
204,10310,CHEMBL2238412,"Escherichia coli",25.0,ug.mL-1,"'='",358.47,"","Scientific Literature","Med Chem Res"
205,10311,CHEMBL3236865,"Escherichia coli",50.0,ug.mL-1,"'>'",383.37,"","Scientific Literature","Bioorg. Med. Chem."
206,10312,CHEMBL1773898,"Escherichia coli",100.0,ug.mL-1,"'='",567.7,"","Scientific Literature","J. Nat. Prod."
207,10313,CHEMBL3422960,"Escherichia coli",16.0,ug.mL-1,"'='",506.58,"","Scientific Literature","Bioorg. Med. Chem. Lett."
208,10314,CHEMBL564738,"Escherichia coli",128.0,ug.mL-1,"'>'",422.48,"","Scientific Literature","Bioorg. Med. Chem. Lett."
209,10315,CHEMBL465635,"Escherichia coli",128.0,ug.mL-1,"'>'",499.57,"","Scientific Literature","Bioorg. Med. Chem. Lett."
210,10316,CHEMBL297453,"Escherichia coli",128.0,ug.mL-1,"'>'",458.38,"","Scientific Literature","Eur. J. Med. Chem."
211,10317,CHEMBL563774,"Escherichia coli",62.5,ug.mL-1,"'='",279.42,"","Scientific Literature","J. Nat. Prod."
212,10318,CHEMBL32,"Escherichia coli",0.5,ug.mL-1,"'='",401.44,"","Scientific Literature","Antimicrob. Agents Chemother."
213,10319,CHEMBL2282408,"Escherichia coli",100.0,ug.mL-1,"'>'",471.29,"","Scientific Literature","Med Chem Res"
214,10320,CHEMBL2298913,"Escherichia coli",25.0,ug.mL-1,"'='",478.14,"","Scientific Literature","Med Chem Res"
215,10321,CHEMBL1668979,"Escherichia coli",8.0,ug.mL-1,"'='",571.04,"","Scientific Literature","Bioorg. Med. Chem. Lett."
216,10322,CHEMBL2282415,"Escherichia coli",50.0,ug.mL-1,"'='",578.61,"","Scientific Literature","Med Chem Res"
217,10323,CHEMBL1668969,"Escherichia coli",32.0,ug.mL-1,"'='",313.36,"","Scientific Literature","Bioorg. Med. Chem. Lett."
218,10324,CHEMBL1668970,"Escherichia coli",32.0,ug.mL-1,"'='",327.38,"","Scientific Literature","Bioorg. Med. Chem. Lett."
219,10325,CHEMBL3039594,"Escherichia coli",0.5,ug.mL-1,"'='",1488.81,"","Scientific Literature","Med Chem Res"
220,10326,CHEMBL2283207,"Escherichia coli",400.0,ug.mL-1,"'='",253.29,"","Scientific Literature","Med Chem Res"
221,10327,CHEMBL2151457,"Escherichia coli",12.5,ug.mL-1,"'='",353.04,"","Scientific Literature","Bioorg. Med. Chem. Lett."
222,10138,CHEMBL8,"Escherichia coli",1.56,ug.mL-1,"'='",331.35,"","Scientific Literature","Bioorg. Med. Chem. Lett."
223,10328,CHEMBL4564976,"Escherichia coli",200.0,ug.mL-1,"'='",382.55,"","Scientific Literature","Bioorg Med Chem"
224,10329,CHEMBL4547188,"Escherichia coli",200.0,ug.mL-1,"'>'",409.58,"","Scientific Literature","Bioorg Med Chem"
225,10330,CHEMBL4475194,"Escherichia coli",32.0,ug.mL-1,"'>'",937.03,"","Scientific Literature","Eur J Med Chem"
226,10331,CHEMBL1952381,"Escherichia coli",128.0,ug.mL-1,"'='",374.29,"","Scientific Literature","Eur. J. Med. Chem."
227,10332,CHEMBL1241917,"Escherichia coli",256.0,ug.mL-1,"'='",331.81,"","Scientific Literature","Eur. J. Med. Chem."
228,10333,CHEMBL2234489,"Escherichia coli",25.0,ug.mL-1,"'='",414.5,"","Scientific Literature","Med Chem Res"
229,10334,CHEMBL1242537,"Escherichia coli",16.0,ug.mL-1,"'='",367.83,"","Scientific Literature","Eur. J. Med. Chem."
230,10335,CHEMBL1241047,"Escherichia coli",256.0,ug.mL-1,"'>'",229.71,"","Scientific Literature","Eur. J. Med. Chem."
231,10336,CHEMBL3288205,"Escherichia coli",31.2,ug.mL-1,"'='",969.33,"","Scientific Literature","Eur. J. Med. Chem."
232,10337,CHEMBL1911474,"Escherichia coli",0.1,ug.mL-1,"'='",407.32,"","Scientific Literature","Eur. J. Med. Chem."
233,10338,CHEMBL1834269,"Escherichia coli",64.0,ug.mL-1,"'>'",740.81,"","Scientific Literature","Bioorg. Med. Chem. Lett."
234,10339,CHEMBL2234914,"Escherichia coli",25.0,ug.mL-1,"'='",354.45,"","Scientific Literature","Med Chem Res"
235,10340,CHEMBL2234913,"Escherichia coli",25.0,ug.mL-1,"'='",326.4,"","Scientific Literature","Med Chem Res"
236,10341,CHEMBL2234860,"Escherichia coli",50.0,ug.mL-1,"'='",580.74,"","Scientific Literature","Med Chem Res"
237,10342,CHEMBL2283476,"Escherichia coli",12.5,ug.mL-1,"'='",333.19,"","Scientific Literature","Med Chem Res"
238,10343,CHEMBL4542273,"Escherichia coli",62.5,ug.mL-1,"'='",522.53,"","Scientific Literature","Eur J Med Chem"
239,10344,CHEMBL2018438,"Escherichia coli",128.0,ug.mL-1,"'>'",370.31,"","Scientific Literature","Bioorg. Med. Chem."
240,10345,CHEMBL1911476,"Escherichia coli",6.25,ug.mL-1,"'='",405.4,"","Scientific Literature","Eur. J. Med. Chem."
241,10346,CHEMBL2018437,"Escherichia coli",128.0,ug.mL-1,"'>'",370.31,"","Scientific Literature","Bioorg. Med. Chem."
242,10347,CHEMBL4593863,"Escherichia coli",62.5,ug.mL-1,"'='",472.52,"","Scientific Literature","Eur J Med Chem"
243,10348,CHEMBL4457694,"Escherichia coli",62.5,ug.mL-1,"'='",542.95,"","Scientific Literature","Eur J Med Chem"
244,10349,CHEMBL4549786,"Escherichia coli",62.5,ug.mL-1,"'='",469.55,"","Scientific Literature","Eur J Med Chem"
245,10350,CHEMBL4471509,"Escherichia coli",62.5,ug.mL-1,"'='",473.51,"","Scientific Literature","Eur J Med Chem"
246,10351,CHEMBL1092160,"Escherichia coli",12.5,ug.mL-1,"'='",299.42,"","Scientific Literature","Bioorg. Med. Chem. Lett."
247,10352,CHEMBL1087306,"Escherichia coli",128.0,ug.mL-1,"'>'",416.38,"","Scientific Literature","Eur. J. Med. Chem."
248,10353,CHEMBL3410372,"Escherichia coli",25.0,ug.mL-1,"'='",1008.87,"","Scientific Literature","Eur. J. Med. Chem."
249,10354,CHEMBL3423295,"Escherichia coli",128.0,ug.mL-1,"'>'",263.34,"","Scientific Literature","Eur. J. Med. Chem."
250,10355,CHEMBL2159989,"Escherichia coli",0.25,ug.mL-1,"'='",465.48,"","Scientific Literature","Bioorg. Med. Chem. Lett."
251,10356,CHEMBL3422765,"Escherichia coli",4.0,ug.mL-1,"'='",479.51,"","Scientific Literature","Bioorg. Med. Chem. Lett."
252,10357,CHEMBL1081323,"Escherichia coli",6.25,ug.mL-1,"'='",413.61,"","Scientific Literature","Bioorg. Med. Chem. Lett."
253,10358,CHEMBL1088341,"Escherichia coli",128.0,ug.mL-1,"'>'",380.4,"","Scientific Literature","Eur. J. Med. Chem."
254,10359,CHEMBL1087307,"Escherichia coli",128.0,ug.mL-1,"'>'",434.37,"","Scientific Literature","Eur. J. Med. Chem."
255,10151,CHEMBL33,"Escherichia coli",0.5,ug.mL-1,"'='",361.37,"","Scientific Literature","Antimicrob. Agents Chemother."
256,10360,CHEMBL3314166,"Escherichia coli",64.0,ug.mL-1,"'>'",950.81,"","Scientific Literature","J. Nat. Prod."
257,10361,CHEMBL1771467,"Escherichia coli",16.0,ug.mL-1,"'>'",386.8,"","Scientific Literature","Bioorg. Med. Chem. Lett."
258,10362,CHEMBL3580985,"Escherichia coli",100.0,ug.mL-1,"'>'",308.37,"","Scientific Literature","J. Nat. Prod."
259,10363,CHEMBL1911489,"Escherichia coli",0.1,ug.mL-1,"'='",420.35,"","Scientific Literature","Eur. J. Med. Chem."
260,10364,CHEMBL3604691,"Escherichia coli",8.0,ug.mL-1,"'='",507.57,"","Scientific Literature","Bioorg. Med. Chem. Lett."
261,10365,CHEMBL3604692,"Escherichia coli",2.0,ug.mL-1,"'='",521.59,"","Scientific Literature","Bioorg. Med. Chem. Lett."
262,10366,CHEMBL3604803,"Escherichia coli",16.0,ug.mL-1,"'='",507.57,"","Scientific Literature","Bioorg. Med. Chem. Lett."
263,10367,CHEMBL1289698,"Escherichia coli",128.0,ug.mL-1,"'='",497.43,"","Scientific Literature","Eur. J. Med. Chem."
264,10368,CHEMBL4093324,"Escherichia coli",8.0,ug.mL-1,"'='",2353.84,"","Scientific Literature","J Med Chem"
265,10369,CHEMBL3331309,"Escherichia coli",0.06,ug.mL-1,"'='",392.36,"","Scientific Literature","Eur. J. Med. Chem."
266,10370,CHEMBL551449,"Escherichia coli",200.0,ug.mL-1,"'>'",438.46,"","Scientific Literature","Bioorg. Med. Chem. Lett."
267,10371,CHEMBL161,"Escherichia coli",0.064,ug.mL-1,"'='",554.59,"","Scientific Literature","Antimicrob. Agents Chemother."
268,10138,CHEMBL8,"Escherichia coli",0.008,ug.mL-1,"'='",331.35,"","Scientific Literature","Bioorg. Med. Chem. Lett."
269,10372,CHEMBL1669375,"Escherichia coli",0.25,ug.mL-1,"'='",388.4,"","Scientific Literature","Bioorg. Med. Chem. Lett."
270,10373,CHEMBL430,"Escherichia coli",0.015,ug.mL-1,"'='",389.39,"","Scientific Literature","Bioorg. Med. Chem. Lett."
271,10374,CHEMBL2322690,"Escherichia coli",128.0,ug.mL-1,"'='",408.46,"","Scientific Literature","ACS Med. Chem. Lett."
272,10375,CHEMBL515759,"Escherichia coli",50.0,ug.mL-1,"'='",365.69,"","Scientific Literature","Eur. J. Med. Chem."
273,10376,CHEMBL473230,"Escherichia coli",25.0,ug.mL-1,"'='",352.91,"","Scientific Literature","Eur. J. Med. Chem."
274,10377,CHEMBL475365,"Escherichia coli",50.0,ug.mL-1,"'='",387.35,"","Scientific Literature","Eur. J. Med. Chem."
275,10378,CHEMBL515875,"Escherichia coli",50.0,ug.mL-1,"'='",339.87,"","Scientific Literature","Eur. J. Med. Chem."
276,10379,CHEMBL464474,"Escherichia coli",250.0,ug.mL-1,"'='",372.5,"","Scientific Literature","J. Nat. Prod."
277,10380,CHEMBL479145,"Escherichia coli",50.0,ug.mL-1,"'='",272.3,"","Scientific Literature","J. Nat. Prod."
278,10381,CHEMBL4469693,"Escherichia coli",64.0,ug.mL-1,"'>'",409.4,"","Scientific Literature","Eur J Med Chem"
279,10382,CHEMBL459120,"Escherichia coli",100.0,ug.mL-1,"'>'",414.28,"","Scientific Literature","J. Nat. Prod."
280,10383,CHEMBL1289914,"Escherichia coli",128.0,ug.mL-1,"'>'",447.42,"","Scientific Literature","Eur. J. Med. Chem."
281,10384,CHEMBL4537008,"Escherichia coli",64.0,ug.mL-1,"'>'",432.31,"","Scientific Literature","Eur J Med Chem"
282,10385,CHEMBL1688837,"Escherichia coli",16.0,ug.mL-1,"'='",2609.14,"","Scientific Literature","Antimicrob. Agents Chemother."
283,10386,CHEMBL1688840,"Escherichia coli",1024.0,ug.mL-1,"'='",2639.16,"","Scientific Literature","Antimicrob. Agents Chemother."
284,10387,CHEMBL3215824,"Escherichia coli",1.0,ug.mL-1,"'='",632.33,"","Scientific Literature","J. Med. Chem."
285,10388,CHEMBL4099826,"Escherichia coli",128.0,ug.mL-1,"'>'",313.71,"","Scientific Literature","Bioorg Med Chem Lett"
286,10389,CHEMBL1642041,"Escherichia coli",50.0,ug.mL-1,"'>'",458.73,"","Scientific Literature","Bioorg. Med. Chem. Lett."
287,10390,CHEMBL289277,"Escherichia coli",64.0,ug.mL-1,"'>'",270.24,"","Scientific Literature","J. Med. Chem."
288,10391,CHEMBL4533266,"Escherichia coli",8.0,ug.mL-1,"'='",421.66,"","Scientific Literature","Eur J Med Chem"
289,10392,CHEMBL4438477,"Escherichia coli",32.0,ug.mL-1,"'>'",875.94,"","Scientific Literature","Eur J Med Chem"
290,10393,CHEMBL4573504,"Escherichia coli",32.0,ug.mL-1,"'>'",675.15,"","Scientific Literature","Eur J Med Chem"
291,10394,CHEMBL4583435,"Escherichia coli",128.0,ug.mL-1,"'>'",663.85,"","Scientific Literature","Bioorg Med Chem"
292,10395,CHEMBL557626,"Escherichia coli",500.0,ug.mL-1,"'='",409.9,"","Scientific Literature","Eur. J. Med. Chem."
293,10396,CHEMBL539990,"Escherichia coli",100.0,ug.mL-1,"'='",444.35,"","Scientific Literature","Eur. J. Med. Chem."
294,10397,CHEMBL1911477,"Escherichia coli",0.1,ug.mL-1,"'='",393.3,"","Scientific Literature","Eur. J. Med. Chem."
295,10398,CHEMBL4445190,"Escherichia coli",4.0,ug.mL-1,"'='",451.69,"","Scientific Literature","Eur J Med Chem"
296,10399,CHEMBL1782973,"Escherichia coli",16.0,ug.mL-1,"'='",489.45,"","Scientific Literature","Eur. J. Med. Chem."
297,10400,CHEMBL2414971,"Escherichia coli",64.0,ug.mL-1,"'>'",513.56,"","Scientific Literature","Eur. J. Med. Chem."
298,10401,CHEMBL1652135,"Escherichia coli",16.0,ug.mL-1,"'='",626.88,"","Scientific Literature","Antimicrob. Agents Chemother."
299,10402,CHEMBL1922395,"Escherichia coli",100.0,ug.mL-1,"'='",535.02,"","Scientific Literature","Bioorg. Med. Chem. Lett."
300,10403,CHEMBL1922399,"Escherichia coli",100.0,ug.mL-1,"'>'",403.23,"","Scientific Literature","Bioorg. Med. Chem. Lett."
301,10404,CHEMBL4549102,"Escherichia coli",64.0,ug.mL-1,"'>'",364.81,"","Scientific Literature","Eur J Med Chem"
302,10405,CHEMBL1911470,"Escherichia coli",0.4,ug.mL-1,"'='",414.35,"","Scientific Literature","Eur. J. Med. Chem."
303,10406,CHEMBL3126524,"Escherichia coli",25.0,ug.mL-1,"'='",264.31,"","Scientific Literature","Eur. J. Med. Chem."
304,10407,CHEMBL3126252,"Escherichia coli",250.0,ug.mL-1,"'='",498.43,"","Scientific Literature","Eur. J. Med. Chem."
305,10408,CHEMBL3605143,"Escherichia coli",16.0,ug.mL-1,"'='",549.65,"","Scientific Literature","Bioorg. Med. Chem. Lett."
306,10409,CHEMBL608125,"Escherichia coli",64.0,ug.mL-1,"'='",1212.55,"","Scientific Literature","Bioorg. Med. Chem."
307,10410,CHEMBL594404,"Escherichia coli",64.0,ug.mL-1,"'>'",209.2,"","Scientific Literature","Bioorg. Med. Chem."
308,10411,CHEMBL611950,"Escherichia coli",64.0,ug.mL-1,"'>'",239.23,"","Scientific Literature","Bioorg. Med. Chem."
309,10412,CHEMBL3605135,"Escherichia coli",4.0,ug.mL-1,"'='",550.64,"","Scientific Literature","Bioorg. Med. Chem. Lett."
310,10413,CHEMBL1645480,"Escherichia coli",1.0,ug.mL-1,"'='",567.64,"","Scientific Literature","Bioorg. Med. Chem."
311,10414,CHEMBL2419633,"Escherichia coli",4.0,ug.mL-1,"'='",707.69,"","Scientific Literature","J. Nat. Prod."
312,10415,CHEMBL2419804,"Escherichia coli",8.0,ug.mL-1,"'='",791.76,"","Scientific Literature","J. Nat. Prod."
313,10416,CHEMBL3126531,"Escherichia coli",25.0,ug.mL-1,"'='",305.36,"","Scientific Literature","Eur. J. Med. Chem."
314,10417,CHEMBL507371,"Escherichia coli",16.0,ug.mL-1,"'='",580.6,"","Scientific Literature","Eur. J. Med. Chem."
315,10418,CHEMBL3236801,"Escherichia coli",32.0,ug.mL-1,"'>'",472.63,"","Scientific Literature","Bioorg. Med. Chem. Lett."
316,10419,CHEMBL1910039,"Escherichia coli",250.0,ug.mL-1,"'>='",474.09,"","Scientific Literature","Bioorg. Med. Chem. Lett."
317,10420,CHEMBL1946525,"Escherichia coli",6.25,ug.mL-1,"'='",259.29,"","Scientific Literature","Eur. J. Med. Chem."
318,10421,CHEMBL1910874,"Escherichia coli",20.0,ug.mL-1,"'>'",456.62,"","Scientific Literature","J. Nat. Prod."
319,10422,CHEMBL3329317,"Escherichia coli",64.0,ug.mL-1,"'>'",392.42,"","Scientific Literature","Eur. J. Med. Chem."
320,10423,CHEMBL574521,"Escherichia coli",100.0,ug.mL-1,"'>'",488.67,"","Scientific Literature","J. Nat. Prod."
321,10424,CHEMBL242341,"Escherichia coli",100.0,ug.mL-1,"'='",268.27,"","Scientific Literature","J. Nat. Prod."
322,10425,CHEMBL2430207,"Escherichia coli",50.0,ug.mL-1,"'='",435.55,"","Scientific Literature","Med Chem Res"
323,10426,CHEMBL1289137,"Escherichia coli",128.0,ug.mL-1,"'='",483.45,"","Scientific Literature","Eur. J. Med. Chem."
324,10427,CHEMBL2334061,"Escherichia coli",25.0,ug.mL-1,"'>'",532.5,"","Scientific Literature","J. Nat. Prod."
325,10428,CHEMBL3608649,"Escherichia coli",25.0,ug.mL-1,"'='",1799.33,"","Scientific Literature","Bioorg. Med. Chem. Lett."
326,10429,CHEMBL2282748,"Escherichia coli",25.0,ug.mL-1,"'='",532.65,"","Scientific Literature","Med Chem Res"
327,10430,CHEMBL1813820,"Escherichia coli",16.0,ug.mL-1,"'>'",304.35,"","Scientific Literature","Bioorg. Med. Chem."
328,10431,CHEMBL1813818,"Escherichia coli",16.0,ug.mL-1,"'>'",304.35,"","Scientific Literature","Bioorg. Med. Chem."
329,10432,CHEMBL2419635,"Escherichia coli",8.0,ug.mL-1,"'='",678.65,"","Scientific Literature","J. Nat. Prod."
330,10433,CHEMBL3221081,"Escherichia coli",32.0,ug.mL-1,"'>'",2730.65,"","Scientific Literature",MedChemComm
331,10434,CHEMBL3221092,"Escherichia coli",32.0,ug.mL-1,"'>'",2436.09,"","Scientific Literature",MedChemComm
332,10373,CHEMBL430,"Escherichia coli",0.015,ug.mL-1,"'='",389.39,"","Scientific Literature","Bioorg. Med. Chem. Lett."
333,10435,CHEMBL3091785,"Escherichia coli",400.0,ug.mL-1,"'='",373.43,"","Scientific Literature","Bioorg. Med. Chem. Lett."
334,10436,CHEMBL2414965,"Escherichia coli",64.0,ug.mL-1,"'>'",507.53,"","Scientific Literature","Eur. J. Med. Chem."
335,10437,CHEMBL1384,"Escherichia coli",3.13,ug.mL-1,"'='",484.5,"","Scientific Literature","Bioorg. Med. Chem."
336,10438,CHEMBL2385802,"Escherichia coli",3.13,ug.mL-1,"'='",329.36,"","Scientific Literature","Bioorg. Med. Chem."
337,10439,CHEMBL4563911,"Escherichia coli",400.0,ug.mL-1,"'>'",239.88,"","Scientific Literature","Eur J Med Chem"
338,10440,CHEMBL1288864,"Escherichia coli",8.0,ug.mL-1,"'='",716.74,"","Scientific Literature","Bioorg. Med. Chem. Lett."
339,10441,CHEMBL2385266,"Escherichia coli",6.25,ug.mL-1,"'='",734.78,"","Scientific Literature","ACS Med. Chem. Lett."
340,10442,CHEMBL2385262,"Escherichia coli",3.13,ug.mL-1,"'='",598.79,"","Scientific Literature","ACS Med. Chem. Lett."
341,10443,CHEMBL1290025,"Escherichia coli",128.0,ug.mL-1,"'='",461.45,"","Scientific Literature","Eur. J. Med. Chem."
342,10444,CHEMBL4444466,"Escherichia coli",10.0,ug.mL-1,"'='",445.42,"","Scientific Literature","Eur J Med Chem"
343,10445,CHEMBL1922402,"Escherichia coli",100.0,ug.mL-1,"'>'",432.23,"","Scientific Literature","Bioorg. Med. Chem. Lett."
344,10446,CHEMBL2385797,"Escherichia coli",100.0,ug.mL-1,"'>'",305.27,"","Scientific Literature","Bioorg. Med. Chem."
345,10447,CHEMBL3423293,"Escherichia coli",128.0,ug.mL-1,"'>'",322.19,"","Scientific Literature","Eur. J. Med. Chem."
346,10448,CHEMBL567809,"Escherichia coli",8.0,ug.mL-1,"'='",413.45,"","Scientific Literature","Bioorg. Med. Chem. Lett."
347,10178,CHEMBL3039597,"Escherichia coli",8.0,ug.mL-1,"'='",1390.73,"","Scientific Literature","J. Nat. Prod."
348,10449,CHEMBL3402182,"Escherichia coli",32.0,ug.mL-1,"'='",521.55,"","Scientific Literature","Bioorg. Med. Chem. Lett."
349,10450,CHEMBL3609575,"Escherichia coli",0.125,ug.mL-1,"'='",554.58,"","Scientific Literature","Bioorg. Med. Chem. Lett."
350,10451,CHEMBL2385801,"Escherichia coli",12.5,ug.mL-1,"'='",347.33,"","Scientific Literature","Bioorg. Med. Chem."
351,10452,CHEMBL2385790,"Escherichia coli",12.5,ug.mL-1,"'='",330.35,"","Scientific Literature","Bioorg. Med. Chem."
352,10453,CHEMBL572703,"Escherichia coli",100.0,ug.mL-1,"'>'",486.65,"","Scientific Literature","J. Nat. Prod."
353,10454,CHEMBL4446461,"Escherichia coli",100.0,ug.mL-1,"'='",353.51,"","Scientific Literature","Bioorg Med Chem"
354,10455,CHEMBL575637,"Escherichia coli",100.0,ug.mL-1,"'>'",370.58,"","Scientific Literature","J. Nat. Prod."
355,10456,CHEMBL596380,"Escherichia coli",64.0,ug.mL-1,"'='",193.16,"","Scientific Literature","Bioorg. Med. Chem."
356,10457,CHEMBL551438,"Escherichia coli",29.9,ug.mL-1,"'='",513.19,"","Scientific Literature","Eur. J. Med. Chem."
357,10458,CHEMBL427409,"Escherichia coli",32.0,ug.mL-1,"'='",322.36,"","Scientific Literature","J. Med. Chem."
358,10459,CHEMBL1290351,"Escherichia coli",128.0,ug.mL-1,"'>'",451.43,"","Scientific Literature","Eur. J. Med. Chem."
359,10460,CHEMBL1276997,"Escherichia coli",12.5,ug.mL-1,"'='",442.61,"","Scientific Literature","Eur. J. Med. Chem."
360,10461,CHEMBL1911475,"Escherichia coli",6.25,ug.mL-1,"'='",475.32,"","Scientific Literature","Eur. J. Med. Chem."
361,10462,CHEMBL3215876,"Escherichia coli",128.0,ug.mL-1,"'>'",264.16,"","Scientific Literature","Bioorg. Med. Chem."
362,10463,CHEMBL4549044,"Escherichia coli",32.0,ug.mL-1,"'>'",262.27,"","Scientific Literature","J Med Chem"
363,10464,CHEMBL1210120,"Escherichia coli",6.25,ug.mL-1,"'='",425.29,"","Scientific Literature","Eur. J. Med. Chem."
364,10465,CHEMBL4451139,"Escherichia coli",16.0,ug.mL-1,"'='",3698.65,"","Scientific Literature","Eur J Med Chem"
365,10466,CHEMBL1276724,"Escherichia coli",250.0,ug.mL-1,"'='",358.4,"","Scientific Literature","Eur. J. Med. Chem."
366,10185,CHEMBL1440,"Escherichia coli",1.562,ug.mL-1,"'='",444.44,"","Scientific Literature","Bioorg. Med. Chem. Lett."
367,10467,CHEMBL584471,"Escherichia coli",2.0,ug.mL-1,"'='",384.41,"","Scientific Literature","Bioorg. Med. Chem. Lett."
368,10468,CHEMBL1093576,"Escherichia coli",1024.0,ug.mL-1,"'>'",254.29,"","Scientific Literature","Bioorg. Med. Chem."
369,10469,CHEMBL607836,"Escherichia coli",32.0,ug.mL-1,"'='",1274.62,"","Scientific Literature","Bioorg. Med. Chem."
370,10470,CHEMBL608126,"Escherichia coli",32.0,ug.mL-1,"'='",1226.58,"","Scientific Literature","Bioorg. Med. Chem."
371,10138,CHEMBL8,"Escherichia coli",0.5,ug.mL-1,"'='",331.35,"","Scientific Literature","Antimicrob. Agents Chemother."
372,10186,CHEMBL9,"Escherichia coli",0.5,ug.mL-1,"'='",319.34,"","Scientific Literature","Antimicrob. Agents Chemother."
373,10318,CHEMBL32,"Escherichia coli",0.06,ug.mL-1,"'='",401.44,"","Scientific Literature","Antimicrob. Agents Chemother."
374,10138,CHEMBL8,"Escherichia coli",1.0,ug.mL-1,"'='",331.35,"","Scientific Literature","Antimicrob. Agents Chemother."
375,10318,CHEMBL32,"Escherichia coli",0.5,ug.mL-1,"'='",401.44,"","Scientific Literature","Antimicrob. Agents Chemother."
376,10471,CHEMBL1911490,"Escherichia coli",0.2,ug.mL-1,"'='",404.35,"","Scientific Literature","Eur. J. Med. Chem."
377,10318,CHEMBL32,"Escherichia coli",0.008,ug.mL-1,"'='",401.44,"","Scientific Literature","Eur. J. Med. Chem."
378,10472,CHEMBL1922403,"Escherichia coli",100.0,ug.mL-1,"'='",302.37,"","Scientific Literature","Bioorg. Med. Chem. Lett."
379,10473,CHEMBL174,"Escherichia coli",6.25,ug.mL-1,"'='",349.41,"","Scientific Literature","Bioorg. Med. Chem. Lett."
380,10474,CHEMBL2296022,"Escherichia coli",50.0,ug.mL-1,"'='",491.99,"","Scientific Literature","Med Chem Res"
